Title,Coordinates,State,City,Iframe Link
WILCOX ELECTRIC CORPORATION,"-94.55771,39.17533,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001456567
WINN-SENTER CONSTRUCTION CO. FORMER,"-94.597647,39.07833,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015669141
WINNER PARK EXPANSION,"-94.480907,39.103699,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070117635
WIRE ROPE CORPORATION OF AMERICA-KANSAS CITY,"-94.493652,39.08794,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000443324
Z-INTERNATIONAL,"-94.57927,39.13786,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001457432
ZEA CHEMICAL/CONOCO STATION,"-94.594374,39.106271,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039538364
ZEE CO INC,"-94.54597,39.124206,0",MISSOURI,KANSAS CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067069308
INNOVATIONS BUSINESS PARK,"-94.38036,39.37408,0",MISSOURI,KEARNEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722536
KEARNEY WWTP,"-94.349972,39.340278,0",MISSOURI,KEARNEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039796030
PLY GEM - SIDING GROUP,"-94.367734,39.373232,0",MISSOURI,KEARNEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000442851
VERTEX PLASTICS INC KEARNEY,"-94.35665,39.38455,0",MISSOURI,KEARNEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000442860
AG DISTRIBUTORS,"-90.030551,36.27238,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038296242
AMERICAN RAILCAR INDUSTRIES,"-90.04167,36.25,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000442600
AMERICAN RAILCAR INDUSTRIES - CS,"-90.03838,36.25517,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069293464
BOOTHEEL BEVERAGE PRODUCTION INCORPORATED,"-90.051577,36.227354,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002127289
EMERSON ELECTRIC COMPANY-KENNETT PLANT,"-90.06629,36.24594,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000442619
KENNETT GENERATING PLANT,"-90.051178,36.234219,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028026801
KENNETT WWTF,"-90.055912,36.200474,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039779451
MANAC TRAILERS USA INC,"-90.040976,36.249527,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030763387
OSCEOLA PRODUCTS - KENNETT DIV,"-90.036255,36.241668,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018009956
PARKER HANNIFIN,"-90.0428,36.25161,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043489016
PRANCE AMOCO #1 (FORMER),"-90.059525,36.224842,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070209955
S & S SALES AND SUPPLY,"-90.06194,36.23888,0",MISSOURI,KENNETT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038233033
DELTA GROWERS ASSN,"-89.571821,36.67176,0",MISSOURI,KEWANEE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038280847
DELTA GROWERS ASSOCIATION,"-89.57387,36.6714,0",MISSOURI,KEWANEE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011080873
"KEYTESVILLE, MO 2654","-92.929583,39.414083,0",MISSOURI,KEYTESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110018005488
NUTRIEN AG SOLUTIONS 2603,"-92.930737,39.413732,0",MISSOURI,KEYTESVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070378409
H2AG SUPPLY - KING CITY,"-94.52135,40.108074,0",MISSOURI,KING CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070703504
MFA AGRI SERVICE KING CITY,"-94.527106,40.039654,0",MISSOURI,KING CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011083022
ATKINSON FARM SERVICE,"-91.954278,38.952194,0",MISSOURI,KINGDOM CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002055891
HEARTLAND ENVIRONMENTAL DISTRIBUTORS INC,"-91.930701,38.947866,0",MISSOURI,KINGDOM CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071650045
KINGDOM CITY REPEATOR STATION,"-91.941787,38.946922,0",MISSOURI,KINGDOM CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038710366
RHOADES AGRI-SERVICE INC.,"-92.045765,38.967703,0",MISSOURI,KINGDOM CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038273775
KINGSTON,"-94.03905,39.63467,0",MISSOURI,KINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070923625
STAHL SPECIALTY COMPANY - KINGSVILLE,"-94.06823,38.74351,0",MISSOURI,KINGSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014411289
WEST STAR ENVIRONMENTAL INC,"-94.030216,38.726708,0",MISSOURI,KINGSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000799075
5610 MARTIN LUTHER KING,"-90.323896,38.735166,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722698
5640-5651 BRENNAN,"-90.32281,38.73707,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722714
5834 MABLE,"-90.31906,38.74165,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720896
5835 EVELYN,"-90.31825,38.74141,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720903
5840 MABLE,"-90.31905,38.7419,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720912
5841 EVELYN,"-90.31825,38.74141,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720921
5843 MABLE,"-90.31905,38.7419,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720930
5845 EVELYN,"-90.31825,38.74141,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720949
5848 MABLE,"-90.31905,38.74215,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720958
5849 EVELYN,"-90.31825,38.74141,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720967
5854 MABLE AVE,"-90.31905,38.74229,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720976
5858 MABLE AVE,"-90.31905,38.74242,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720985
5859 MABLE AVE,"-90.31905,38.74241,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720994
5862 MABEL AVE,"-90.31905,38.74256,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721001
5865 MABEL AVE,"-90.31905,38.74254,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721010
5869 MABEL AVE,"-90.31905,38.74266,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721029
5870 MABEL AVE,"-90.31905,38.7427,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721038
5877 MABLE AVE,"-90.31905,38.74292,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721047
5878 MABEL AVE,"-90.31905,38.74288,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721056
5886 MABLE AVE,"-90.31905,38.74305,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721065
5887 MABEL AVE,"-90.31905,38.74306,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721074
5894 MABLE AVE,"-90.31904,38.74332,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720887
5902 MABLE AVE,"-90.31904,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721083
5903 EVENLYN STREET,"-90.31801,38.74237,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722732
5907 EVENLYN AVENUE,"-90.31801,38.74237,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722741
5911 EVENLYN AVENUE,"-90.31801,38.74237,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722750
5915 EVENLYN AVENUE,"-90.31801,38.74237,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040722769
5916 WITT ST.,"-90.3252,38.74468,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721092
5924 WITT ST.,"-90.3252,38.7451,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721109
5928 WITT ST.,"-90.3252,38.74523,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721118
5935 MABLE AVENUE,"-90.31904,38.74453,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721127
5950 JEFFERSON AVE,"-90.32891,38.74547,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721136
5995 MONROE AVE,"-90.32791,38.74546,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721145
7957 GRANBERRY DR,"-90.31905,38.74204,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721154
8001 SCHOOLWAY AVE,"-90.31924,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721163
8002 COURTNEY AVE,"-90.31904,38.74552,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721172
8005 SCHOOLWAY AVE,"-90.31943,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721181
8008 5TH AVE,"-90.31959,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721190
8008 COURTNEY AVE,"-90.31977,38.74564,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721207
8009 GRANBERRY DR,"-90.3196,38.74204,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721216
8009 SCHOOLWAY AVE,"-90.3196,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721225
8010 WESLEY AVE,"-90.3196,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721234
8012 5TH AVE,"-90.31977,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721243
8012 COURTNEY AVE,"-90.32013,38.74565,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721252
8013 5TH AVE,"-90.31978,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721261
8013 SCHOOLWAY AVE,"-90.31978,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721270
8014 COURTNEY AVE,"-90.3203,38.74565,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721289
8014 WESLEY AVE,"-90.31978,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721298
8015 MARTIN LUTHER KING BLVD,"-90.319303,38.74422,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721305
8016 5TH AVE,"-90.31995,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721314
8016 COURTNEY AVE.,"-90.32041,38.74565,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721323
8017 5TH AVE,"-90.31996,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721332
8017 GRANBERRY DR,"-90.31995,38.74205,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721341
8018 WESLEY AVE,"-90.31996,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721350
8019 5TH AVE,"-90.32013,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721369
8020 5TH AVE,"-90.32012,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721378
8021 SCHOOLWAY AVE,"-90.32013,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721387
8022 WESLEY AVE,"-90.32013,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721396
8024 5TH AVE,"-90.3203,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721403
8025 5TH AVE,"-90.32031,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721412
8025 SCHOOLWAY AVE,"-90.3203,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721421
8026 WESLY AVE,"-90.32031,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721430
8028 5TH AVE,"-90.32048,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721449
8029 SCHOOLWAY AVE,"-90.32048,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721458
8031 5TH AVE,"-90.32066,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721467
8033 SCHOOLWAY AVE,"-90.32065,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721476
8037 5TH AVE,"-90.32083,38.74279,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040721485
8037 SCHOOLWAY AVE.,"-90.32083,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719862
8038 SCHOOLWAY AVE.,"-90.32073,38.74494,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719871
8038 WESLY AVE,"-90.32084,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719880
8041 SCHOOLWAY AVE.,"-90.32101,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719899
8042 WESLEY AVE,"-90.32101,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719906
8047 WESLEY AVE,"-90.32117,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719915
8063 MARTIN LUTHER KING BLVD,"-90.32095,38.74423,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719924
8111 WESLEY AVE,"-90.32147,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719933
8112 SCHOOLWAY AVE.,"-90.3212,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719942
8116 SCHOOLWAY AVE.,"-90.32134,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719951
8119 MARTIN LUTHER KING BLVD,"-90.32146,38.74423,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719960
8124 COURTNEY AVE,"-90.32223,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719979
8124 SCHOOLWAY AVE.,"-90.32153,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719988
8132 SCHOOLWAY AVE.,"-90.3217,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040719997
8135 MARTIN LUTHER KING BLVD,"-90.32168,38.74423,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720002
8138 COURTNEY AVE,"-90.3224,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720011
8144 COURTNEY AVE,"-90.32258,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720020
8144 SCHOOLWAY AVE.,"-90.32188,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720039
8152 WESLEY AVE,"-90.32153,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720048
8153 WESLEY AVE,"-90.32172,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720057
8155 MARTIN LUTHER KING BLVD,"-90.32181,38.74423,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720066
8156 WESLEY AVE,"-90.32189,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720075
8157 MARTIN LUTHER KING BLVD,"-90.32199,38.74423,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720084
8160 WESLEY AVE,"-90.32206,38.74351,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720093
8166 MARTIN LUTHER KING BLVD,"-90.32205,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720100
8167 SCHOOLWAY AVE.,"-90.32205,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720119
8168 MARTIN LUTHER KING BLVD,"-90.32224,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720128
8169 MARTIN LUTHER KING BLVD,"-90.32226,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720137
8169 SCHOOLWAY AVE.,"-90.32223,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720146
8170 MARTIN LUTHER KING BLVD,"-90.32241,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720155
8170 SCHOOLWAY AVE,"-90.3225,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720164
8174 MARTIN LUTHER KING BLVD,"-90.32259,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720173
8177 SCHOOLWAY AVE.,"-90.3225,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720182
8200 COURTNEY AVE,"-90.32294,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720191
8200 SCHOOLWAY AVE.,"-90.32294,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720208
8201 SCHOOLWAY AVE.,"-90.32294,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720351
8201 WESLEY AVE,"-90.32295,38.74352,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720360
8203 MARTIN LUTHER KING BLVD,"-90.32294,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720379
8204 SCHOOLWAY AVE.,"-90.32312,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720388
8205 SCHOOLWAY AVE.,"-90.32312,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720397
8207 MARTIN LUTHER KING BLVD,"-90.32312,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720404
8208 COURTNEY AVE,"-90.32311,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720413
8208 MARTIN LUTHER KING BLVD,"-90.32321,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720422
8208 SCHOOLWAY AVE.,"-90.32329,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720431
8211 MARTIN LUTHER KING BLVD,"-90.32338,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720440
8212 COURTNEY AVE,"-90.32329,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720459
8212 MARTIN LUTHER KING BLVD,"-90.32346,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720217
8213 SCHOOLWAY AVE.,"-90.32347,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720226
8216 SCHOOLWAY AVE.,"-90.32363,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720235
8217 MARTIN LUTHER KING BLVD.,"-90.32362,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720244
8217 SCHOOLWAY AVE.,"-90.32373,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720253
8220 SCHOOLWAY AVE.,"-90.3238,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720262
8221 MARTIN LUTHER KING BLVD,"-90.3238,38.74424,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720271
8224 SCHOOLWAY AVE.,"-90.32397,38.74495,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720280
8228 COUTNEY AVE,"-90.3233,38.74607,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720299
8228 SCHOOLWAY AVE.,"-90.32415,38.74496,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720306
8229 SCHOOLWAY AVE.,"-90.32417,38.74496,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720315
8232 SCHOOLWAY AVE.,"-90.32432,38.74496,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720324
8233 MARTIN LUTHER KING BLVD,"-90.32432,38.74425,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720333
8237 SCHOOLWAY AVE.,"-90.32451,38.74496,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720342
8240 COURTNEY AVE,"-90.32416,38.74567,0",MISSOURI,KINLOCH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040720468
