Title,Coordinates,State,City,Iframe Link
CANPACK US,"-75.581473,41.458923,0",PENNSYLVANIA,OLYPHANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071285204
CINRAM MFG,"-75.586107,41.456905,0",PENNSYLVANIA,OLYPHANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000498391
NATURES MACE,"-75.605084,41.475072,0",PENNSYLVANIA,OLYPHANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663326
SAINT-GOBAIN,"-75.586107,41.456905,0",PENNSYLVANIA,OLYPHANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071285885
"SKM INDUSTRIES, INC.","-75.58712,41.45401,0",PENNSYLVANIA,OLYPHANT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070880505
ONTELAUNEE POWER OPR CO LLC/ONTELAUNEE PLT,"-75.948611,40.421667,0",PENNSYLVANIA,ONTELAUNEE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010965982
GREENWOOD LANDSCAPING,"-76.39293,41.12086,0",PENNSYLVANIA,ORANGEVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690699
STONE HAVEN,"-75.64374,40.61648,0",PENNSYLVANIA,OREFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070689985
DANA DENLINGER,"-77.640714,40.047882,0",PENNSYLVANIA,ORRSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691134
KNOUSE FOODS COOP INC ORRTANNA PLANT,"-77.35608,39.844804,0",PENNSYLVANIA,ORRTANNA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000576458
KNOUSE FOODS COOP. INC. BLUE RIBBON COLD STORAGE,"-77.299225,39.905498,0",PENNSYLVANIA,ORRTANNA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110027376319
GHM INC/ORWIGSBURG,"-76.06604,40.63832,0",PENNSYLVANIA,ORWIGSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000584314
JONES & HUNT INC,"-76.068207,40.641293,0",PENNSYLVANIA,ORWIGSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006479701
SCMA DEER LAKE WWTP,"-76.06114,40.61745,0",PENNSYLVANIA,ORWIGSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064648001
SHALMET CORP,"-76.0596,40.63573,0",PENNSYLVANIA,ORWIGSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000334610
"COCHRANVILLE AG SERVICE, LLC","-75.971308,39.855331,0",PENNSYLVANIA,OXFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038251637
"FLOWERS BAKING COMPANY OF OXFORD, INC.","-75.971809,39.789719,0",PENNSYLVANIA,OXFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000543546
HOOVER TREATED WOOD PRODUCTS INC,"-75.9842,39.76868,0",PENNSYLVANIA,OXFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008062611
S 37792 SAGINAW RD TRUSS BRIDGE SR3020 SR 3003 SEC HBU GROUP,"-75.91692,39.76412,0",PENNSYLVANIA,OXFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071134168
MATHESON TRI-GAS,"-75.539006,40.433193,0",PENNSYLVANIA,PALM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043569466
720 27TH STREET,"-75.249566,40.6751,0",PENNSYLVANIA,PALMER TOWNSHIP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692652
AIRGAS SPECIALTY PRODUCTS,"-75.5854,40.808866,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009162583
AMPAL INC/PALMERTON,"-75.553682,40.818325,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005981937
AMPAL INC/PALMERTON,"-75.553682,40.818325,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069545861
AMPAL MFG,"-75.55401,40.81828,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070236284
FORMER NEW JERSEY ZINC COMPANY – WEST PLANT,"-75.631667,40.795278,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042112166
ZINC CORP OF AMER,"-75.583339,40.808331,0",PENNSYLVANIA,PALMERTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000603749
"ASK FOODS, INC. EAST PLANT","-76.599566,40.30839,0",PENNSYLVANIA,PALMYRA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071731605
"ASK FOODS, INC. WEST PLANT","-76.608523,40.303268,0",PENNSYLVANIA,PALMYRA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071731604
LANDIS J SHOE CO,"-76.59579,40.3157,0",PENNSYLVANIA,PALMYRA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002450552
PALMYRA BOR STP,"-76.586563,40.315271,0",PENNSYLVANIA,PALMYRA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000735642
DELUXE CHECK PRINTERS INC,"-75.49834,40.04286,0",PENNSYLVANIA,PAOLI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001137635
DELUXE CHECK PRINTERS INC,"-75.49891,40.04361,0",PENNSYLVANIA,PAOLI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001037226
FORCE INDUSTRIES,"-75.49909,40.04756,0",PENNSYLVANIA,PAOLI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000337118
GRAPHIC PACKAGING CORP.,"-75.50101,40.0543,0",PENNSYLVANIA,PAOLI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016675203
UNISYS CORP,"-75.51372,40.05706,0",PENNSYLVANIA,PAOLI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002096419
KEIM CHEVROLET INC.,"-76.146888,39.972131,0",PENNSYLVANIA,PARADISE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007789349
PENNSY SUPPY INC/PARADISE,"-76.088177,39.99123,0",PENNSYLVANIA,PARADISE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004824913
ETC NORTHEAST PIPELINE/GALAXY COMP STA,"-79.760083,41.085216,0",PENNSYLVANIA,PARKER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069429719
GALAXY COMPRESSOR STATION,"-79.760083,41.085216,0",PENNSYLVANIA,PARKER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070664445
KEENE SCRAP METAL,"-79.645137,41.103926,0",PENNSYLVANIA,PARKER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690755
QUALA SERVICES LLC,"-79.678889,41.099722,0",PENNSYLVANIA,PARKER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007774765
RFI ENERGY INC SMP 16940103,"-79.635833,41.089444,0",PENNSYLVANIA,PARKER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008054568
EP HENRY,"-75.591073,40.210573,0",PENNSYLVANIA,PARKER FORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071285365
TAYLOR IND INC/PARKERFORD,"-75.591537,40.210243,0",PENNSYLVANIA,PARKER FORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000337877
A DUIE PYLE,"-75.92803,39.95692,0",PENNSYLVANIA,PARKESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007798669
A DUIE PYLE INC,"-75.94122,39.95152,0",PENNSYLVANIA,PARKESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055065352
A. DUIE PYLE - PB2 WAREHOUSE,"-75.930198,39.95581,0",PENNSYLVANIA,PARKESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071368664
VICTORY BREWING CO,"-75.9356,39.95208,0",PENNSYLVANIA,PARKESBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062916377
DANIEL SHINGARA ENTERPRISES INC.,"-76.627222,40.809586,0",PENNSYLVANIA,PAXINOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691191
FLEETWOOD MOTOR HMES OF PA INC,"-76.576277,40.848561,0",PENNSYLVANIA,PAXINOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007761494
"QUIKRETE - HARRISBURG, PA PLANT","-76.58908,40.87537,0",PENNSYLVANIA,PAXINOS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071433288
WILDCAT POINT GENERATION FACILITY,"-76.225833,39.744167,0",PENNSYLVANIA,PEACH BOTTOM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062854834
BLACKWOOD INC.,"-75.264747,40.865335,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692240
FORMER SCOTTY'S FASHION SITE (AKA YMCA),"-75.257569,40.86792,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063009097
GRAND CTL SANI LDFL/PLAINFIELD,"-75.26221,40.858312,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064155319
GREEN KNIGHT/PLAINFIELD LANDFILL GAS,"-75.2625,40.86027,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012591187
INTERGY INC,"-75.251641,40.868315,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006839966
SLATE BELT YMCA,"-75.257569,40.86792,0",PENNSYLVANIA,PEN ARGYL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046426355
JEANNETTE STP,"-79.64076,40.32877,0",PENNSYLVANIA,PENN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010977666
SUPERIOR MOLD AND IRON SUPERIOR MOLD AND IRON DIVISION,"-79.602028,40.337638,0",PENNSYLVANIA,PENN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007717275
FORMER CHURCHILL CC,"-79.84384,40.45154,0",PENNSYLVANIA,PENN HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789974
FORMER UNIVERSAL ATLAS CEMENT PLANT SITE,"-79.796124,40.468235,0",PENNSYLVANIA,PENN HILLS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069441679
PLUMMER PRECISION OP/PENNSBURG,"-75.50133,40.38905,0",PENNSYLVANIA,PENNSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000701848
RED HILL GRINDING WHEEL CORP/ PENNSBURG BORO,"-75.4989,40.39879,0",PENNSYLVANIA,PENNSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002096017
UPPER MONTGOMERY JOINT AUTHORITY STP,"-75.50173,40.38713,0",PENNSYLVANIA,PENNSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006646451
MILROY WOOD PRODUCTS,"-75.891885,41.016601,0",PENNSYLVANIA,PENNSYLVANIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038789415
DELBAR PROD INC/PERKASIE,"-75.300159,40.371988,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001137500
EAST ROCKHILL,"-75.25651,40.39793,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044760666
FORMER STAINLESS INC.,"-75.3005,40.37404,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038702990
HI LINE STORAGE SYS,"-75.283891,40.387622,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000584635
PERKASIE INDUSTRIES CORPORATION,"-75.294812,40.366115,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000335780
PETIT AREA 1 - LENAPE MANUFACTURING,"-75.25651,40.39793,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041721474
PETTIT AREA-2,"-75.26099,40.39719,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060951073
PSG CONTROLS INC,"-75.29679,40.38161,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022325884
WISPEASE/STAINLESS,"-75.29987,40.3745,0",PENNSYLVANIA,PERKASIE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537276
C & K COAL CO. SMP #16703006,"-79.617778,41.109722,0",PENNSYLVANIA,PERRY TOWNSHIP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010317095
INDSPEC CHEMICAL CO,"-79.716278,41.019022,0",PENNSYLVANIA,PETROLIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000330810
"SONNEBORN, LLC.","-79.717666,41.012483,0",PENNSYLVANIA,PETROLIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059338220
ROCK TENN BLUE GRASS RD PLT,"-75.01981,40.08467,0",PENNSYLVANIA,PHILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110021071472
STERLING MODELS INC,"-75.11386,40.00412,0",PENNSYLVANIA,PHILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070270086
101012 ROOSEVELT BLVD,"-75.014746,40.094876,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016714509
1019-27 N. 3RD STREET,"-75.14206,39.96717,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540921
1029-31 N. 3RD,"-75.14201,39.96741,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540832
1033-35 N. 3RD,"-75.14199,39.96752,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540869
1037-39 N. 3RD,"-75.14197,39.96763,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540887
1156 NORTH 3RD STREET,"-75.14165,39.96913,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537837
1201 S. 35TH ST.,"-75.19967,39.93993,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070111522
1213-41 N. 5TH STREET,"-75.14506,39.97034,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039543483
1226 N 52ND STREET,"-75.22601,39.97214,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038709537
133 GRAPE ST. - HANSON ASSOCIATES,"-75.22238,40.02636,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038709555
139-167 CLEARFIELD STREET,"-75.130807,39.997113,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039541038
1401-25 N. 5TH STREET,"-75.1445,39.97263,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540654
1425 NORTH AMERICAN STREET,"-75.14008,39.97288,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040477604
1445 N. AMERICAN ST.,"-75.1399,39.97369,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540556
1447 N. AMERICAN ST.,"-75.13989,39.97374,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540565
1500-06 N. 5TH STREET,"-75.14418,39.974,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540672
1501 N. BROAD STREET,"-75.15848,39.97583,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060985135
1501-13 N. 2ND STREET,"-75.13861,39.97386,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540734
1519-31 NATRONA STREET,"-75.18797,39.98057,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060985215
1521-1539 PARRISH STREET,"-75.16236,39.96927,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537846
1522 N. AMERICAN STREET (BAHDEEBAHDU) G3TANY00,"-75.13988,39.9744,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736311
1616-46 BODINE,"-75.14029,39.97552,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039543508
1620-24 N. 5TH STREET,"-75.14375,39.97589,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540663
1627-35 N. 2ND STREET,"-75.16257,39.9523,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039543526
1630-50 N. 5TH STREET,"-75.14364,39.9764,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540690
1700 W. INDIANA AVE,"-75.159,39.9988,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537597
1701-1715 CAYUGA,"-75.15407,40.02066,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537828
1724 INDIANA AVE,"-75.15934,39.99915,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537604
1729 W. ALLEGHENY,"-75.15927,40.00244,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540770
1730 W. INDIANA AVE,"-75.15902,39.99882,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537613
1737-69 N. BODINE STREET,"-75.1399,39.97735,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540707
1825-41 NORTH 5TH STREET,"-75.14308,39.97898,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537855
1844 WEST SEDGLEY,"-75.16177,39.99559,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070507813
1846 WEST SEDGLEY AVENUE,"-75.170198,39.991631,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070507817
1901 W. CLEARFIELD ST.,"-75.1146,39.9938,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537711
1912 W. CAYUGA ST,"-75.1575,40.02109,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964831
1914 W. CAYUGA ST,"-75.1575,40.02109,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964840
1916 W. CAYUGA ST,"-75.1575,40.02109,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964859
1918R W. CAYUGA ST,"-75.157922,40.020606,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964868
1920R W. CAYUGA ST,"-75.157969,40.020584,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964877
1922R W. CAYUGA ST,"-75.158015,40.020563,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964886
1924R W. CAYUGA ST,"-75.158061,40.02054,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964895
1925 W. ALLEGHENY AVENUE,"-75.16199,40.00278,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540994
1926R W. CAYUGA ST,"-75.158109,40.020519,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964902
1928R W. CAYUGA ST,"-75.158156,40.0205,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964911
1930R W. CAYUGA ST,"-75.158201,40.020478,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964920
1932R W. CAYUGA ST,"-75.158248,40.020456,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964939
1933R W. CAYUGA ST,"-75.158594,40.020759,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964751
1934R W. CAYUGA ST,"-75.158294,40.020432,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964948
1935R W. CAYUGA ST,"-75.15864,40.020738,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964760
1936R W. CAYUGA ST,"-75.158343,40.020412,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964957
1937R W. CAYUGA ST,"-75.158686,40.020715,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964779
1938R W. CAYUGA ST,"-75.158388,40.020391,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964966
1939R W. CAYUGA ST,"-75.158734,40.020694,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964788
1940R W. CAYUGA ST,"-75.158434,40.020369,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964975
1941R W. CAYUGA ST,"-75.15878,40.020672,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964797
1942R W. CAYUGA ST,"-75.158481,40.020351,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964984
1943R W. CAYUGA ST,"-75.158825,40.02065,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964804
1944 W. CAYUGA ST,"-75.15715,40.02105,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964993
1945R W. CAYUGA ST,"-75.15887,40.020629,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964813
1946 W. CAYUGA ST,"-75.15716,40.02105,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043965000
1947R W. CAYUGA ST,"-75.158917,40.020609,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043964822
1948 W. CAYUGA ST,"-75.157122,40.021051,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043965019
2001 W. LIPPINCOTT ST,"-75.16294,40.00201,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537659
2001-03 N. AMERICAN ST.,"-75.13833,39.98097,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039540574
2001-03 W. CLEARFIELD ST.,"-75.16305,40.00126,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537739
2002-28 CECIL B.MOORE AVENUE,"-75.16761,39.97996,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060995794
2010 W. CLEARFIELD ST.,"-75.162961,40.001248,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537748
2015-19 W. LIPPINCOTT ST.,"-75.162867,40.001997,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537668
2016-34 W. LIPPINCOTT ST.,"-75.16315,40.00204,0",PENNSYLVANIA,PHILADELPHIA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039537677
