Title,Coordinates,State,City,Iframe Link
LEPRINO FOODS COMPANY,"-119.81154,36.29984,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012534784
NAVAL AIR STATION LEMOORE,"-119.8712,36.26475,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000781477
OLAM WEST COAST INC,"-119.79895,36.27983,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010480586
OLAM WEST COASTNA INC. DBA OLAM SPICES & VEGETABLE INGREDIENTS,"-119.80047,36.2784,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110065967136
SOUTHERN CALIFORNIA GAS COMPANY - LEMOORE,"-119.905107,36.239841,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071138129
US NAVY / LEMOORE SANITARY LANDFILL,"-119.894753,36.138697,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013950652
US NAVY NAVAL AIR STATION LEMOORE,"-119.90755,36.26245,0",CALIFORNIA,LEMOORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070088682
"HOME SAVING TERMITE CONTROL, INC","-118.322622,34.605787,0",CALIFORNIA,LEONA VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067115856
PACIFIC BELL,"-118.28919,34.61425,0",CALIFORNIA,LEONA VALLEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006468697
ALPHA DYNO NOBEL,"-121.34956,38.94575,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002148275
CATTA VERDERA COUNTRY CLUB,"-121.24366,38.85465,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039565002
CEMEX LINCOLN,"-121.33545,38.83895,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022811705
CHEVRON 304121,"-121.29684,38.87039,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031368767
CITY OF LINCOLN WWTP,"-121.349344,38.86679,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012678977
COLLEDGEWOOD INC,"-121.34007,38.91035,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000771013
CVS PHARMACY # 9535,"-121.29602,38.87775,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046525934
GLADDING MCBEAN,"-121.291594,38.89447,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000485742
I-131,"-121.302591,38.880509,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070489076
KAISER PERMANENTE LINCOLN MEDICAL OFFICES,"-121.294605,38.855308,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070480818
LIVINGSTON'S CONCRETE SERVICE INC,"-121.32727,38.839777,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022811769
PACIFIC BELL,"-121.291547,38.892699,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002947624
RIO BRAVO ROCKLIN,"-121.31175,38.83648,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000520419
ROSEVILLE ENERGY PARK,"-121.37998,38.79345,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028038415
SIERRA PACIFIC INDUSTRIES LINCOLN DIV,"-121.304831,38.904516,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041236123
TARGET T-2214,"-121.30252,38.87028,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043534501
WESTERN REGIONAL SANITARY LANDFILL,"-121.348045,38.838852,0",CALIFORNIA,LINCOLN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043971093
CITY OF LA FIRE DEPT,"-118.222812,34.074593,0",CALIFORNIA,LINCOLN HEIGHTS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041974520
AMERESCO SAN JOAQUIN LLC,"-120.935529,38.037483,0",CALIFORNIA,LINDEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012694012
MID VALLEY AGRICULTURE SVC,"-121.114926,38.010648,0",CALIFORNIA,LINDEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011651881
CHAMPION HOME BUILDERS COMPANY,"-119.101204,36.224056,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000481452
HILARIDES DAIRY,"-119.154369,36.22495,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040490046
LEFFINGWELL AG SALES INC,"-119.07988,36.20366,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011646371
LINDSAY OLIVE GROWERS,"-119.097502,36.210487,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002145759
NATIONAL DIVERSIFIED SALES INC,"-119.082684,36.213716,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002145740
NUTRIEN AG SOLUTIONS,"-119.079981,36.203418,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070106232
ORANGE BELT SUPPLY CO,"-119.118319,36.250403,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038240016
RANDY NIX CUSTOM WELDNG (GUY R NIX),"-119.13592,36.20162,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005993933
UPRR RE HAVENS LEASE PROPERTY,"-119.088543,36.196154,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041648321
VALLEY FOODS INC,"-119.0832,36.19624,0",CALIFORNIA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000481461
"COSO OPERATING COMPANY, LLC","-117.799103,36.035599,0",CALIFORNIA,LITTLE LAKE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008280270
HOLLIDAY ROCK CO INC,"-117.95568,34.51682,0",CALIFORNIA,LITTLEROCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020516967
VULCAN MATERIALS COMPANY,"-118.00765,34.54703,0",CALIFORNIA,LITTLEROCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002425064
CALIFORNIA RESOURCES PRODUCTION CORP - CS 2,"-121.858902,39.281609,0",CALIFORNIA,LIVE OAK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055769413
L-167 T-1243 LOCATION X,"-121.65449,39.256058,0",CALIFORNIA,LIVE OAK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070490216
LIVE OAK CITY WWTP,"-121.661039,39.275407,0",CALIFORNIA,LIVE OAK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066395528
LIVE OAK WWTP,"-121.678611,39.259444,0",CALIFORNIA,LIVE OAK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055984788
PACIFIC BELL,"-121.65997,39.275149,0",CALIFORNIA,LIVE OAK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002947599
1-087 L-114 MP 28.98-34.06 ILI PIGGING & ANALYSIS (LIVERMORE JUNCTION STATION),"-121.610649,37.587949,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070796136
2044-2048 FIRST STREET,"-121.7707,37.68156,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060864328
ADMEDES INC,"-121.80538,37.7065,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041656874
AI INDUSTRIES LLC,"-121.722153,37.705268,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070125466
ALAMEDA COUNTY - DEPT OF AGRICUL,"-121.696708,37.672087,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038248624
ALPHA AUTO,"-121.77078,37.68046,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060864417
ALTAMONT LANDFILL AND RESOURCE RECOVERY FACILITY,"-121.65017,37.749617,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000831404
APOLLO FUTURE TECHNOLOGY,"-121.80608,37.69713,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062925697
BISHOP INDUSTRIES INC,"-121.69719,37.70712,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001190700
BOLB INC,"-121.80666,37.69024,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070146799
BONNER PROCESSING INC,"-121.72051,37.70537,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013851723
BRIDGELUX,"-121.804111,37.704466,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067536759
CALIFORNIA WATER SERVICE CO. - LIV 23,"-121.77254,37.6701,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046229871
CALIFORNIA WATER SERVICE COMPANY,"-121.762967,37.689811,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069394051
CALIFORNIA WATER SERVICE COMPANY - LIV 10,"-121.78166,37.69006,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066561820
CHESTNUT STREETLIVERMORE - AKA:ANTRIM,"-121.776668,37.682913,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068535
CITY OF LIVERMORE SEWAGE TREATMENT PLANT,"-121.8075,37.689444,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002431002
CVS PHARMACY # 9397,"-121.743249,37.697629,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046524882
CVS PHARMACY #9678,"-121.77739,37.67909,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055439299
"EUROFINS SENSORY CONSUMER RESEARCH AND PRODUCT DESIGN US, INC.","-121.80929,37.70127,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041651806
FINELITE-LV1,"-121.722608,37.701311,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070890484
FIRESTONE TIRES,"-121.7719,37.68042,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060864630
FORM FACTOR,"-121.70854,37.71368,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017623044
FORMFACTOR INC,"-121.70541,37.71343,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020124578
FORMFACTOR INCORPORATED,"-121.72164,37.67764,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002908159
GILLIG LLC.,"-121.812187,37.683667,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070102668
GROTH BROTHERS CHEVROLET,"-121.77177,37.68343,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060864765
HEXCEL CORPORATION,"-121.744532,37.691194,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001174853
HYDROSTATIC TEST T121 LIVERMORE,"-121.75295,37.64858,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054812841
IGX GROUP,"-121.697205,37.705184,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057049545
INPHENIX INCORPORATED,"-121.746177,37.693616,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001173177
JABIL CIRCUIT INC,"-121.807864,37.697596,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070426957
"JABIL, INC","-121.80788,37.69705,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070144985
JOHN H HARLAND CO PLANT #26,"-121.720964,37.704689,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002146892
"JOHNSON CONTROLS, INC","-121.71532,37.70484,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000483183
KAISER PERMANENTE,"-121.71586,37.70687,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069631679
KORGANOTECH,"-121.804256,37.695671,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071902606
LIVERMORE ANODIZE INC,"-121.71829,37.71086,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002809685
MEKTEC CORPORATION,"-121.81296,37.69747,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000483192
MILLS PENINSULA HEALTH SVCS,"-121.80501,37.70829,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110033623648
NOVAZONE,"-121.80606,37.7019,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038269307
PACIFIC GAS & ELECTRIC COMPANY (L-107 SITE 1),"-121.610649,37.587949,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070489196
PG&E LIVERMORE,"-121.721779,37.676952,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071190732
PG&E LIVERMORE,"-121.722212,37.677442,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002653897
POLYSTOR CORP,"-121.72116,37.70406,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002146909
"PROCESS MATERIALS, INC","-121.72374,37.69726,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037967484
"PURONICS WATER SYSTEM, INC","-121.72489,37.70089,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038279412
QUALITY CLEANERS,"-121.77175,37.68523,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060801208
RAILROAD DEPOT PLAZA,"-121.771811,37.682645,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060801262
RGW CONSTRUCTION,"-121.69699,37.706277,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012232976
RITE AID #5925,"-121.78578,37.67613,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042270912
SAN RAMON EARTH STATION,"-121.804414,37.761167,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070206412
SANDIA LAB,"-121.71074,37.67978,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000621471
TARGET CORPORATION -T0828,"-121.74674,37.70033,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042273134
TEXACO DOWNSTREAM PROPERTIES 307233,"-121.767957,37.682154,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031332476
TOSHIBA AMERICA ELECTRONIC COMPONENTS INC,"-121.804111,37.704466,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069727406
TRIANGLE COATINGS INC,"-121.73709,37.69963,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064459973
US WINDPOWER INC,"-121.70994,37.70721,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001184860
USDOE LAWRENCE LIVERMORE NATIONAL LABORATORY,"-121.71734,37.6798,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000610358
VASCO ROAD LANDFILL,"-121.7229,37.7531,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009544671
WENTE FAMILY ESTATES,"-121.71996,37.66505,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002146918
XPEDX,"-121.70326,37.71064,0",CALIFORNIA,LIVERMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060258091
BAMBOO DAIRY,"-120.77855,37.32038,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006784989
CITY OF LIVINGSTON CORRIDOR STUDY,"-120.723261,37.386878,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060374223
CVS PHARMACY #10360,"-120.737126,37.386482,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064466064
E & J GALLO WINERY,"-120.805985,37.381463,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000485154
FOSTER FARMS,"-120.725199,37.390827,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002643499
FOSTER FARMS LIVINGSTON COMPLEX,"-120.725,37.392,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000485145
KOPRO PROCESSING FACILITY,"-120.724071,37.299807,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010751971
MID VALLEY AG SERVICE INC,"-120.683517,37.403993,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063091522
SENSIENT NATURAL INGREDIENTS LLC,"-120.667407,37.3901,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071801324
WILLOW DAIRY,"-120.796756,37.32231,0",CALIFORNIA,LIVINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040489815
"ELEMENTS BY GRAPEVINE, INC.","-121.157634,38.149647,0",CALIFORNIA,LOCKEFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038016893
JENSEN PRECAST,"-121.16625,38.15242,0",CALIFORNIA,LOCKEFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025317716
KELLOGG GARDEN PRODUCTS,"-121.16185,38.15489,0",CALIFORNIA,LOCKEFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038030261
LOCKEFORD ELEMENTARY SCHOOL EXPANSION - LODI UNIFI-LOCKEFORD - 019-010-21,"-121.14848,38.16198,0",CALIFORNIA,LOCKEFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038746863
STAR BUILDING (FORMERLY CECO BUILDINGS),"-121.16788,38.14683,0",CALIFORNIA,LOCKEFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017764098
111 NORTH STOCKTON STREET,"-121.269719,38.135611,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162858
125 NORTH STOCKTON STREET,"-121.269358,38.135583,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090344
14-16 WEST PINE STREET,"-121.273089,38.133945,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262018
214 SOUTH SACRAMENTO STREET,"-121.272092,38.131059,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262019
216 SOUTH SACRAMENTO STREET,"-121.272025,38.131071,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262022
22 EAST LOCUST STREET,"-121.271068,38.135959,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262016
353 NORTH WASHINGTON STREET,"-121.267718,38.139018,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162859
5 NORTH SACRAMENTO STREET,"-121.272621,38.134373,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090342
ABC SUPPLY DBA AMERICAN CONSTRUCTION METALS,"-121.25034,38.134056,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070417651
ALEXANDER'S BAKERY SITE - 1100 WEST LODI AVENUE,"-121.28657,38.129997,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070789767
AMERICAN MASTER*TECH SCIENTIFIC INC,"-121.24904,38.1285,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015779567
BEAR CREEK WINERY,"-121.24243,38.0846,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001200290
CBUS OPS DBA TURNER ROAD VINTNERS,"-121.3712,38.14581,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000515210
CENTURY BOULEVARD RIGHT OF WAY,"-121.275655,38.135485,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162860
CEPHEID LODI B2,"-121.247944,38.135918,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071248440
CITY OF LODI PUBLIC WORKS,"-121.28816,38.11634,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017211514
CONSTELLATION BRAND US OPERATIONSNA INC DBA TURNER ROAD VINTNERS,"-121.37273,38.14421,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066157367
CVS PHARMACY #9243,"-121.28496,38.11486,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054821341
CVS PHARMACY NO 9261,"-121.27438,38.12972,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055422975
DART CONTAINER CORPORATION,"-121.2467,38.13768,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001199845
FORMER CITY HALL/FIRE STATION NO. 1,"-121.270396,38.135647,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262017
FORMER GENERAL MILLS (NORTH),"-121.301861,38.146394,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525693
FORMER GENERAL MILLS PLANT,"-121.301181,38.144534,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070262023
FRANK C ALEGRE TRUCKING INC,"-121.380788,38.116128,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005996716
GENERAL MILLS INC,"-121.340129,38.145682,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000485010
GUILD CLEANERS,"-121.275032,38.133976,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002734541
GUILD WINERIES & DISTILLERIES,"-121.247949,38.146225,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002147980
"HD SUPPLY WATERWORKS, LTD (CA306B-7833)","-121.26967,38.11271,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002148015
"HOLZ RUBBER COMPANY, INC","-121.273383,38.11982,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000485001
INTERLAKE MATERIAL HANDLING,"-121.27327,38.12099,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000484985
J R SIMPLOT CO,"-121.35087,38.10127,0",CALIFORNIA,LODI,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038244487
