Title,Coordinates,State,City,Iframe Link
HOPETON,"-98.639231,36.681378,0",OKLAHOMA,HOPETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071724404
CENTRAL FOREST PRODUCTS INC,"-95.53033,34.01164,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000816626
CHOCTAW DEFENSE,"-95.53457,34.01717,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070244718
CHOCTAW MFG AND DEV CORP / CHOCTAW METAL AND GOODS MFG FACLTY,"-95.536015,34.013765,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013813169
CHONTNM0107,"-95.506554,33.95347,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194824
HUGO MUNICIPAL AUTHORITY,"-95.525778,33.988417,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064606369
TRINITYRAIL MAINTENANCE SERVICES INC / TRINITYRAIL MAINTENANCE SERVICES HUGO,"-95.530583,34.019,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000816528
WESTERN FARMERS ELECTRIC COOP,"-95.32188,34.01633,0",OKLAHOMA,HUGO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000608236
"WHEELER BROTHERS GRAIN CO., LLC","-98.57914,35.55454,0",OKLAHOMA,HYDRO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070005334
CITY OF IDABEL LANDFILL,"-94.8437,33.86188,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692277
IDABEL ARMORY,"-94.84779,33.90454,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060872578
IDABEL PUBLIC WORKS AUTHORITY,"-94.789444,33.854056,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037079201
LAZARUS FOREST PRODUCTS LLC / TREATING PLT,"-94.85076,33.90422,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038442281
MIXON BROTHERS WOOD PRESERVING INC,"-94.840831,33.91007,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000617896
SETCO INC,"-94.84369,33.883782,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013286880
WEYERHAEUSER NR CO IDABEL SAWMILL,"-94.869819,33.928477,0",OKLAHOMA,IDABEL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046122995
COLLINSVILLE- STRIP COAL MINE,"-95.475692,36.241727,0",OKLAHOMA,INOLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038692670
JAY UTILITIES AUTHORITY,"-94.804917,36.4265,0",OKLAHOMA,JAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006644970
SIMMONS FOODS,"-94.789167,36.425889,0",OKLAHOMA,JAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000705381
GLENPOOL TERMINAL,"-95.995417,36.011389,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007161908
GREEN COUNTRY ENERGY PROJECT,"-95.946022,35.986421,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017414430
"GREENHILL CONCRETE PRODUCTS, INC. PORTABLE CONCRETE PLANT","-95.962529,36.015753,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069727399
JENKS WASTEWATER TREAT. PLANT,"-95.938028,35.987611,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009820319
KIMBERLY-CLARK CORP-JENKS FAC,"-95.9285,35.966944,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064193000
KIMBERLY-CLARK CORPORATION,"-95.930915,35.96853,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000454641
PUBLIC SERVICE CO.- RIVERSIDE,"-95.95821,35.99899,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001634232
TULSA WINCH GROUP TWG / TULSA WINCH,"-96.01588,36.00001,0",OKLAHOMA,JENKS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042002249
DACOMA FARMERS COOPERATIVE INC.,"-98.18172,36.667321,0",OKLAHOMA,JET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038275229
FAVASSO F451,"-97.285,35.534439,0",OKLAHOMA,JONES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038750447
"MADEWELL & MADEWELL, INC.","-97.27378,35.56529,0",OKLAHOMA,JONES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000617912
TOWNSEND W. F486,"-97.37,35.595561,0",OKLAHOMA,JONES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038709350
BURGERT PROPERTY,"-96.861071,36.767534,0",OKLAHOMA,KAW CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090761
KAW CITY PROPOSED PARK,"-96.85973,36.76601,0",OKLAHOMA,KAW CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038743857
FIELD E302,"-96.208242,35.946478,0",OKLAHOMA,KELLYVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038749049
WEBCO INDUSTRIES INC KELLYVILLE SPECIALTY TUBE,"-96.193317,35.974802,0",OKLAHOMA,KELLYVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041626372
COLORADO INTERSTATE/KEYES CMPSR STA,"-102.244244,36.808326,0",OKLAHOMA,KEYES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385196
MIDSTREAM ENGRY SVC LLC/STURGIS CMPSR STA,"-102.18433,36.84311,0",OKLAHOMA,KEYES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007164763
HOWCO KIEFER,"-96.04732,35.94703,0",OKLAHOMA,KIEFER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434094
CHS INC. - KINGFISHER AGRONOMY NEW,"-97.94396,35.81471,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070100603
"DRILLING FLUIDS TECHNOLOGY, INC","-97.997013,35.871867,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038269325
KINGFISHER ARMORY,"-97.93135,35.86335,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042111648
MUSTANG GAS PROD LLC/KINGFISHER EAST STA,"-97.89081,35.89824,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001649011
MUSTANG GAS PRODUCTS LLC / SNOW COMPRESSOR STATION,"-97.99649,35.92242,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007165487
STATES O. F621,"-97.898889,35.956669,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038750580
STORM 2 F630,"-97.999439,35.927219,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038750599
"WHEELER BROTHERS GRAIN CO., LLC","-97.940613,35.86403,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067117015
WITTROCK F593,"-98.058889,35.827219,0",OKLAHOMA,KINGFISHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038750651
CM TRUCK BEDS - KINGSTON FACILITY,"-96.700358,33.99745,0",OKLAHOMA,KINGSTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064387417
ONEOK GAS GATHERING/MCCURTAIN CMPSR STA,"-95.17856,35.16292,0",OKLAHOMA,KINTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007388175
KIOWA POWER PARTNER - TENASKA KIAMICHI GENERATING STATION,"-95.935089,34.6819,0",OKLAHOMA,KIOWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110021355816
"KIOWA POWER PARTNER, LLC","-95.934906,34.683945,0",OKLAHOMA,KIOWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064620548
DCP MIDSTREAM LP/BEAVER CNTY 2,"-100.189873,36.818218,0",OKLAHOMA,KNOWLES,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007388344
"ISAACS M. PROJECT, F143","-96.73995,34.898244,0",OKLAHOMA,KONAWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724226
KONAWA ARMORY								,"-96.751379,34.963564,0",OKLAHOMA,KONAWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755843
OG&E -SEMINOLE,"-96.724472,34.967944,0",OKLAHOMA,KONAWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064643765
OG&E SEMINOLE GENERATING STATION,"-96.72577,34.96644,0",OKLAHOMA,KONAWA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042090153
OXBOW CALCINING LLC,"-97.873064,36.573442,0",OKLAHOMA,KREMLIN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385374
MV PURCHASING PARCEL #2,"-99.921101,36.710549,0",OKLAHOMA,LAVERNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070209665
PROJECT REAL ESTATE LLC,"-99.91969,36.710164,0",OKLAHOMA,LAVERNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068579
TYREE AG,"-99.890322,36.726414,0",OKLAHOMA,LAVERNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071154565
112TH STREET AND LEE BLVD PROPERTY,"-98.52771,34.59447,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755905
ABANDONED SERVICE STATION/ BATTERY EXCHANGE,"-98.39045,34.61263,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723517
ADAMS CORNER,"-98.39045,34.60964,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062723
AMERICAN PHOENIX INC,"-98.404537,34.558681,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009435021
BETHEL CHRUCH OF GOD IN CHRIST,"-98.38745,34.61146,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062643
BIANCO'S ITALIAN RESTAURANT; MORGAN'S CLEANERS,"-98.39045,34.61046,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062448
CED-O PRODUCTS CORP,"-98.4074,34.61806,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038220252
COSMETIC SPECIALTY LABS,"-98.3941,34.582409,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011423030
COURTESY AUTO SALES,"-98.39045,34.61178,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062590
CRAWFORDS RPMS,"-98.39045,34.61341,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062581
DAVIS & SON AUTOMOTIVE REPAIR,"-98.38779,34.61146,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723526
ERGON ASPHALT AND EMULSIONS INC/LAWTON FACILITY,"-98.50481,34.60236,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013866432
FORMER SOUTHWESTERN HOSPITAL,"-98.386269,34.59424,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755870
FORT SILL,"-98.402074,34.650141,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042086122
FORT SILL INDIAN SCHOOL FSIS,"-98.385795,34.623077,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755889
"FRAC-CHEM LAWTON, OK","-98.38301,34.59865,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070028595
GOODYEAR TIRE &AMP; RUBBER COMPANY,"-98.527652,34.597335,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000454231
GRACE AND TRUTH CHRISTIAN CHURCH,"-98.38887,34.61032,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062689
GUYS & DOLLS CLUB,"-98.39045,34.613817,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062625
HAMPTON CAFE/CLUB,"-98.38745,34.61146,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062607
KREEPERS & CRAWLERS DAY CARE POTENTIAL PROPERTY,"-98.42218,34.5859,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723535
LAWTON ARMORY,"-98.395347,34.623244,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063211867
LAWTON COCA COLA BOTTLING CO.,"-98.39045,34.61526,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062714
LAWTON HAGGAR BUILDING (HAG L),"-98.39247,34.57979,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062484
LAWTON MEDICAL TRANSCRIPTION SERVICE,"-98.38921,34.61261,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723544
LAWTON URBAN RENEWAL AUTHORITY PROJECT PHASE IA,"-98.388687,34.612701,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038760472
"LAWTON, CITY OF","-98.378889,34.522944,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022636717
M CORRALES/JUSTICE AUTO SALES,"-98.390449,34.60631,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062698
MAYHALL PROPERTIES AKA 210 SW 2ND AKA TOUCH OF CLASS,"-98.39044,34.60556,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062661
"MISTLETOE LODGE, NO. 31 F&AM","-98.38905,34.61261,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723553
"PARCEL 100, SOMERLOTT UPHOLSTERY","-98.38987,34.60916,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062634
PARCEL 98; HARVEY ADAMS,"-98.39044,34.60993,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062705
PEOPLE'S CAB COMPANY,"-98.38861,34.61261,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723562
POPE CLUB & LOUNGE,"-98.38885,34.61341,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723571
PSO COMANCHE POWER STATION,"-98.31715,34.54349,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001631707
REPUBLIC PAPERBOARD CO,"-98.50129,34.59459,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001649690
SCHAFER'S CONOCO,"-98.39044,34.60556,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067448701
SPLASH POOLS & SPAS*,"-98.382353,34.608472,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071163464
SPOKEN WORD MINISTRY,"-98.38938,34.61262,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062670
STRIP MALL; PARCEL 89,"-98.390863,34.607156,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062616
TONNY'S TOTAL CONTROL,"-98.38885,34.61178,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723580
WARREN IMPORTS INC,"-98.389354,34.606396,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039062652
WILLIAMS TAXIDERMY& ARTISTIC S GIFT SHOP,"-98.38885,34.61164,0",OKLAHOMA,LAWTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040723599
ONEOK FIELD SVC/LEEDEY GAS PLT,"-99.464688,35.813919,0",OKLAHOMA,LEEDEY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007162523
COMPRESSOR STATION 158,"-99.057678,35.988609,0",OKLAHOMA,LENORA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007166477
DCP MIDSTREAM LP/BRADLEY COMPRESSOR S,"-97.66547,34.82385,0",OKLAHOMA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385436
GRADY GAS PLANT,"-97.683194,34.782985,0",OKLAHOMA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070082148
LINDSAY UNITED METHODIST CHURCH,"-97.60209,34.83465,0",OKLAHOMA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063211858
ONEOK FIELD SVC/LINDSAY BOOSTER STA,"-97.560089,34.847321,0",OKLAHOMA,LINDSAY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385418
EXPRESS METAL FABRICATORS INC,"-95.120294,36.203395,0",OKLAHOMA,LOCUST GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007735102
JER-CO INDUSTRIES INC,"-95.14,36.1175,0",OKLAHOMA,LOCUST GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013763711
PUNNEO'S SERVICE,"-97.29121,34.1729,0",OKLAHOMA,LONE GROVE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690989
MUSTANG GAS PROD LL/LIEBEL CMPSR STA,"-98.08617,35.98857,0",OKLAHOMA,LOYAL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007165496
MUSTANG GAS PROD LLC/GOODEN STA,"-98.122002,35.942139,0",OKLAHOMA,LOYAL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007165502
ENOGEX LLC/ALLEN STA,"-96.3925,34.711111,0",OKLAHOMA,LULA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385212
APAC OKLAHOMA HH ASPHALT PLANT,"-97.22563,35.642143,0",OKLAHOMA,LUTHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008060061
LUTHER TOWN HALL,"-97.1959,35.66149,0",OKLAHOMA,LUTHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070790031
OG AND E/REDBUD POWER PLANT,"-97.2244,35.686,0",OKLAHOMA,LUTHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017422252
OG&E- REDBUD GENERATING STATION,"-97.225083,35.686111,0",OKLAHOMA,LUTHER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070380619
"CONTRACT MANUFACTURER, LLC (CM TRAILERS)","-96.773951,34.114416,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000454204
J AND I MFG INC/MADILL PLT,"-96.81048,34.07225,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007169107
MADILL ARMORY,"-96.77704,34.08564,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057002871
MADILL GAS PROCESSING LLC/MADILL PLT,"-96.59,34.084167,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007338522
MADILL GAS PROCESSING LLC/NORTH MADILL STA,"-96.761047,34.119709,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007006729
MADILL RMC PLANT,"-96.7451,34.055211,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071285586
MADILL TRAILER MFG AND SALES,"-96.791041,34.130576,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007388004
MID AMERICAN STEEL AND WIRE CO / MID AMERICAN STEEL ROLLING MILL,"-96.75503,34.07091,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524062
"OKLAHOMA STEEL & WIRE CO., INC.","-96.763175,34.071403,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000606755
S & H TRAILER MANUFACTURING CO (INC),"-96.77572,34.11373,0",OKLAHOMA,MADILL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000860989
HOTEL FRANKLIN,"-99.507123,34.873616,0",OKLAHOMA,MANGUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067449737
MANGUM ARMORY,"-99.50659,34.87231,0",OKLAHOMA,MANGUM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038756110
BAXTER HEALTHCARE CORP PHARMASEAL DIV,"-96.34413,36.12625,0",OKLAHOMA,MANNFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009433176
N&S FLAMESPRAY,"-96.39905,36.13327,0",OKLAHOMA,MANNFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070207966
"WEBCO INDUSTRIES, INC. MANNFORD SPECIALTY TUBE","-96.342682,36.126374,0",OKLAHOMA,MANNFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007734032
"WEBCO INDUSTRIES, INC. MANNFORD SPECIALTY TUBE","-96.341576,36.126469,0",OKLAHOMA,MANNFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041626381
MARBLE CITY PROJECT,"-94.82334,35.58053,0",OKLAHOMA,MARBLE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067448774
US LIME CO ST CLAIR,"-94.81857,35.580276,0",OKLAHOMA,MARBLE CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015657877
BAKE-LINE GROUP LLC,"-97.126283,33.942026,0",OKLAHOMA,MARIETTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008060016
TWO RIVERS COOP-MARLAND BRANCH,"-97.15121,36.55707,0",OKLAHOMA,MARLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002368820
CESI CHEMICAL,"-97.9319,34.63734,0",OKLAHOMA,MARLOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015582877
EAGLE IRON AND METAL,"-97.875557,34.63796,0",OKLAHOMA,MARLOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690253
MARLOW ARMORY,"-97.96387,34.64767,0",OKLAHOMA,MARLOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043692126
NOV WILCO,"-97.964569,34.631713,0",OKLAHOMA,MARLOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070556445
WILCO MACH AND FABRICATION INC / NOV WILCO NORTH,"-97.964606,34.631271,0",OKLAHOMA,MARLOW,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012276330
JANTZ 2 F069,"-97.524639,36.174811,0",OKLAHOMA,MARSHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038765495
SHIMANEK E200,"-97.64158,36.15108,0",OKLAHOMA,MARSHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038765379
"LANG PROJECT, F302","-96.739281,35.101969,0",OKLAHOMA,MAUD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038724235
KELLY MUD PIT,"-97.416718,34.895407,0",OKLAHOMA,MAYSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068941
ONEOK FIELD SVC/MAYSVILLE GAS PLT,"-97.440591,34.81455,0",OKLAHOMA,MAYSVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007385409
EURECAT US,"-95.712716,34.93026,0",OKLAHOMA,MC ALESTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046424552
AMMUNITION PLANT,"-95.893,34.845,0",OKLAHOMA,MCALESTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000455702
CHOCTAW DEFENSE MCALESTER,"-95.778731,34.891701,0",OKLAHOMA,MCALESTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070242795
CHOCTAW MANUFACTURING AND DEFENSE CONTRACTORS,"-95.77874,34.89172,0",OKLAHOMA,MCALESTER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009434166
