Title,Coordinates,State,City,Iframe Link
TIMEPLEX L L C,"-74.029618,40.911254,0",NEW JERSEY,HACKENSACK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002091432
GR PACKAGING INC,"-74.05145,40.87801,0",NEW JERSEY,HACKENSACK CITY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030638488
ANDREX INC,"-74.82127,40.87103,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012708329
ASSUMPTION OF BLESSED VIRGIN MARY PARISH-REC,"-74.828469,40.856835,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067422408
BATES MFG CO INC @ IND PK,"-74.82768,40.8217,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002091691
BP PERFORMANCE POLYMERS INC,"-74.888123,40.813365,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002467660
COMPAC CORPORATION,"-74.821249,40.871035,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016740561
GLOBAL WASTE INDUSTRIES INC.,"-74.825762,40.848444,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692110
HI-TRONICS DESIGNS INC (DBA ST JUDE MEDICAL NEUROMODUALT),"-74.813483,40.872414,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110029448685
KUCHARSKI CORP,"-74.86591,40.89108,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012304997
M&M MARS INC,"-74.82745,40.86159,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000320714
MITSUBISHI KAGAKU IMAGING CORP,"-74.84158,40.81308,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069446978
TDI MODULAR POWER SYS. DIV.,"-74.828096,40.822515,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110021334019
THOMAS & BETTS CORP - AMERACE ELASTIMOLD,"-74.833,40.820611,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000581941
USR OPTONIXS INC,"-74.84158,40.81308,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000603124
WEYLAND YUTANI LLC,"-74.831334,40.822902,0",NEW JERSEY,HACKETTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071680472
JUPITER PAINTING CONTRACTING CO INC PATCO #4,"-75.03776,39.89876,0",NEW JERSEY,HADDONFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043591716
JUPITER PAINTING CONTRACTING CO INC PATCO #7,"-75.03494,39.89415,0",NEW JERSEY,HADDONFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043591743
JUPITER PAINTING CONTRACTING CO INC PATCO #8,"-75.03963,39.90152,0",NEW JERSEY,HADDONFIELD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043591752
NJ DOT BRIDGE STRUCTURES #0429-163,"-75.048365,39.9142,0",NEW JERSEY,HADDONFIELD BORO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064665278
ATLANTIC WOOD INDUSTRIES,"-74.810735,39.983967,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045552923
ATLANTIC WOOD INDUSTRIES INC,"-74.809878,39.98529,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000582049
CREEK TURN INC,"-74.82862,39.9779,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110023835821
HSP USA LLC,"-74.845292,39.97888,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067103280
KEY ENGINEERING SOLUTIONS,"-74.80934,39.98214,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045575622
WHITE CAP INC._% DELTA ANALYTICAL CORP.,"-74.84578,39.978549,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038234620
"WHITE CAP, INC.","-74.84578,39.978549,0",NEW JERSEY,HAINESPORT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024028899
HOPPECKE BATTERIES INC,"-74.81231,39.97585,0",NEW JERSEY,HAINESPORT TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063377796
PAULS TANK CLEANING,"-74.815088,39.977711,0",NEW JERSEY,HAINESPORT TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110029947093
LANXESS INC,"-74.185024,40.941836,0",NEW JERSEY,HALEDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000738854
MANNER TEXTILE PROCESSING CORP,"-74.185015,40.932862,0",NEW JERSEY,HALEDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000320153
SHOPPING CENTER @ 408 HALEDON AVENUE,"-74.181894,40.937769,0",NEW JERSEY,HALEDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014711339
"THEODOR LEONHARD WAX COMPANY, INC.","-74.18207,40.94405,0",NEW JERSEY,HALEDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110033123661
WAYNE-HALEDON PROPERTY,"-74.19174,40.93733,0",NEW JERSEY,HALEDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070523759
ACCURATE FORMING,"-74.579358,41.152263,0",NEW JERSEY,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000319940
AMES RUBBER CORP PLANT #1,"-74.580042,41.152778,0",NEW JERSEY,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041072095
SUSSEX CNTY MUA UPPER WALLKILL VALLEY WATER POLLUTION CONTROL FACILITY,"-74.592098,41.147059,0",NEW JERSEY,HAMBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000915662
HAMILTON TWP DEPT WATER POLLUTION CONTROL,"-74.710695,40.183063,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056977080
LOHNPACK CONTRACT FILLING INC,"-74.72525,40.23829,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056324865
MERCER RUBBER CO,"-74.658881,40.232565,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001533788
MR GUS'S CLEANERS,"-74.68836,40.23384,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030545417
NJDOT BRIDGE BLASTING PAINTING,"-74.72209,40.181003,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015704200
NPEC TRENTON FACILITY,"-74.72133,40.24114,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001533779
PSEG FOSSIL MERCER GENERATING STATION,"-74.733936,40.178882,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000582236
SCHAFFNERS ORCHIDS,"-74.6825,40.2667,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055453307
SWITLIK PARACHUTE CO INC,"-74.736178,40.228928,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001539782
WOODS SCOTT & PATRICIA,"-74.71057,40.21585,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039582626
WR GRACE OFFSITE,"-74.72449,40.24267,0",NEW JERSEY,HAMILTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001534144
CUSTOM PROCESSING CORP,"-74.724519,40.244468,0",NEW JERSEY,HAMILTON TOWNSHIP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004261370
NJDOT BRIDGE PAINTING,"-74.614644,40.197952,0",NEW JERSEY,HAMILTON TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031282680
NJDOT BRIDGE PAINTING 2008-3,"-74.668129,40.178527,0",NEW JERSEY,HAMILTON TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110035434697
AMERICAN FLUX & METAL,"-74.843393,39.67047,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000321401
ATLANTIC CITY EXPRESSWAY,"-74.851948,39.630227,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039583046
BBB CLEANING & WAREHOUSE LLC DBA THINK BIG,"-74.77288,39.61583,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070398381
DOING IT RIGHT CORP,"-74.842308,39.585357,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070559611
EASTERN BREWING CORP,"-74.81116,39.63805,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002091879
GARVEY CORP,"-74.890641,39.690325,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011777611
HAMMONTON WWTP,"-74.76719,39.633173,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006620184
LIFETIME FIBERGLASS POOLS,"-74.77226,39.61017,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070244720
LIFETIME FIBERGLASS POOLS (FORM: WATER WORLD),"-74.77793,39.61419,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001546355
"MASSARELLI'S LAWN ORNAMENTS, INC.","-74.859163,39.666363,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020515307
POLYVEL INC,"-74.78415,39.61974,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004267285
SJTA BRIDGE # 4 WB,"-74.81862,39.60765,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070595120
SJTA BRIDGE #4 EB,"-74.81862,39.60765,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070595119
THE EGGO CO,"-74.882952,39.6807,0",NEW JERSEY,HAMMONTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001544749
KAPPUS PLASTICS INC,"-74.953278,40.711056,0",NEW JERSEY,HAMPTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014813078
HOPE CREEK GENERATING STATION,"-75.542202,39.470723,0",NEW JERSEY,HANCOCKS BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069998645
PSE&G SALEM GENERATING STATION,"-75.536035,39.461501,0",NEW JERSEY,HANCOCKS BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000603142
RELIABLE CARRIERS,"-74.422371,40.855728,0",NEW JERSEY,HANOVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066959624
HARDYSTON TWP MUA INDIAN FIELD WATERSPHEROID,"-74.59981,41.14933,0",NEW JERSEY,HARDYSTON TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046520010
WEB COTE INDUSTRIES INC,"-74.58614,41.14238,0",NEW JERSEY,HARDYSTON TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110030610122
104-108 HARRISON AVENUE,"-74.162003,40.745649,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039529999
CAMPBELL FOUNDRY COMPANY,"-74.14785,40.74364,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000318264
CONSOLIDATED EDISON CO OF NY,"-74.14674,40.74437,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070206678
DRIVER HARRIS ALLOYS INC,"-74.157199,40.740866,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000318273
GEO SPECIALITY CHEMICALS INC,"-74.161678,40.741869,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031164727
HARRISON COMMONS,"-74.15782,40.74084,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037293158
HARRISON EQUIP CORP,"-74.153264,40.74267,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004153601
HARRISON METRO CENTRE,"-74.148918,40.738194,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110033161334
HARRISON NEW ELEMENTARY SCHOOL,"-74.15374,40.74693,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069287211
HARRISON STATION 300,"-74.157749,40.740422,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002467517
INTREX CORPORATION,"-74.161559,40.737842,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001527875
LIQUID CARBONIC CORP SPECIALITY GAS,"-74.151743,40.743327,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002090175
METRO,"-74.151293,40.739184,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690022
NJDOT - STRUCTURE 0914-162,"-74.153808,40.742586,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020481511
PASSAIC AVENUE,"-74.1642,40.74536,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039547504
PATH - HARRISON CAR MAINTENANCE FACILITY,"-74.150067,40.735659,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007948276
SECURITY PACKAGING COMPANY INCORPORATED,"-74.14749,40.74928,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002332501
TENNECO OIL CO @ HARRISON TERMINAL,"-74.1651,40.74522,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001981026
TUNGSTEN ALLOY INC.,"-74.15757,40.74389,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002316155
VO TOYS INC,"-74.15384,40.7433,0",NEW JERSEY,HARRISON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110029884141
NJDOT BRIDGE PAINTING STRUCTURE #0828-186,"-75.205431,39.733182,0",NEW JERSEY,HARRISON TWP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038859713
UNITED WIRE HANGER CORPORATION,"-74.072194,40.851583,0",NEW JERSEY,HASBROUCK HEIGHTS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000801883
ADVANCED INDUSTRIES INTERNATIONAL INC,"-74.29737,41.02277,0",NEW JERSEY,HASKELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006817784
ARROW SHED LLC,"-74.295694,41.02925,0",NEW JERSEY,HASKELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011497193
"U.S. ALUMINUM, INC.","-74.292333,41.029389,0",NEW JERSEY,HASKELL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001134558
248 GOFFLE ROAD LLC,"-74.16413,40.94266,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070559657
CALGON,"-74.155084,40.940946,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000750287
CONGRESS INDUSTRIES  INC,"-74.163556,40.939972,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000320126
ELECTRONIC PROCESSING CORP,"-74.157509,40.957696,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002091272
FILTRA CORP,"-74.1618,40.93968,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001134503
FISK ALLOY CONDUCTORS INC,"-74.16261,40.94134,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040533492
FISK ALLOY INC,"-74.16261,40.94134,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070310567
FISK ALLOY WIRE INC,"-74.16261,40.94134,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055607259
HAWTHORNE WATER DEPT MARY ST WATER TANK,"-74.167237,40.94783,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433126
PAN CHEMICAL CORP,"-74.153378,40.942599,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000320144
PREMIO FOODS,"-74.152615,40.960398,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041641177
PYROLAC SITE,"-74.15031,40.94338,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002091281
RTX CORP,"-74.160241,40.940207,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000615709
SEABOARD IND,"-74.151871,40.963481,0",NEW JERSEY,HAWTHORNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004141919
HAZLET MIDDLE SCHOOL,"-74.16398,40.434,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071131319
HAZLET TWP POLICE DEPT,"-74.17645,40.4272,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110029638532
INTERNATIONAL FLAVORS & FRAGRANCES INC,"-74.15811,40.43833,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015633698
KENCO WIRE & IRON PRODS INC,"-74.18958,40.43669,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002316182
METRO DESIGN USA,"-74.175416,40.415522,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038287092
MONMOUTH CNTY ROAD DEPT DIST #8,"-74.162017,40.42903,0",NEW JERSEY,HAZLET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007947936
GLASSMAN HIGH VOLTAGE INC,"-74.90248,40.66112,0",NEW JERSEY,HIGH BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013288423
NJ DEPT OF TRANS ORPHAN BRIDGE 1050-168,"-74.89165,40.66889,0",NEW JERSEY,HIGH BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044926774
NJDOT BRIDGE PAINTING,"-74.89165,40.66889,0",NEW JERSEY,HIGH BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064377981
"TRIDENT MARITIME SYSTEMS - CAC, LLC","-74.887635,40.667022,0",NEW JERSEY,HIGH BRIDGE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000853201
MIDLAND ROSS CORP FORMER,"-74.436483,40.503683,0",NEW JERSEY,HIGHLAND PARK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110028909590
"GATEWAY NATIONAL RECREATION AREA, SANDY HOOK","-73.994712,40.459184,0",NEW JERSEY,HIGHLANDS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009422990
US COAST GUARD DETACHMENT SANDY HOOK,"-74.005982,40.468187,0",NEW JERSEY,HIGHLANDS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002345944
EAST WINDSOR HIGH SCHOOL,"-74.529404,40.260652,0",NEW JERSEY,HIGHTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046445316
GUARDH,"-74.53604,40.25608,0",NEW JERSEY,HIGHTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070384460
HIGHTSTOWN BORO AWWTP,"-74.53305,40.27493,0",NEW JERSEY,HIGHTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002344650
NOVITIUM PHARMA LLC,"-74.49543,40.25977,0",NEW JERSEY,HIGHTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020481931
THE MINUTE MAID COMPANY,"-74.535278,40.264028,0",NEW JERSEY,HIGHTSTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001544124
450 AMWELL ROAD,"-74.64964,40.49962,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071193348
ALLIED OIL,"-74.61785,40.53447,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009834420
"DEFENSE NATIONAL STOCKPILE CENTER, SOMERVILLE DEPOT","-74.634869,40.532783,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015583867
GRIFFITH ALLIED TRUCKING PLANT,"-74.61785,40.53447,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071071827
"HERCULES ENTERPRISES,LLC","-74.65035,40.52732,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000322482
II-VI ADVANCED MATERIALS,"-74.64137,40.49386,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070814034
INTEGRATED PHOTONICS INC,"-74.64137,40.49386,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025153553
INTEGRATED PHOTONICS INCORPORATED,"-74.64137,40.49386,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070071067
LENAPE INDUSTRIES INC,"-74.6023,40.525,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110032671464
NATIONAL FREIGHT INC FORMER,"-74.614495,40.53585,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031615438
RECKITT BENCKISER,"-74.648205,40.483313,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000563738
SOLVAY SOLEXIS INC,"-74.64753,40.4879,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016612094
SOMERVILLE BUSINESS PARK LLC,"-74.61766,40.53643,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070680884
YESTERDAYS BUSINESS COMPUTERS INC,"-74.64455,40.48725,0",NEW JERSEY,HILLSBOROUGH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057075105
PASCACK VALLEY RGNL SD PASCACK VALLEY HIGH SCHOOL,"-74.029115,41.008396,0",NEW JERSEY,HILLSDALE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015019727
AAK FOODSERVICE,"-74.239123,40.704225,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046419951
ARISTON DIVISION OF GDT INCORPORATED,"-74.238653,40.70084,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000857065
BRISTOL - MEYERS PRODUCTS R&D,"-74.23095,40.69991,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000853069
BUTLER ENGINEERING ASSOC INC DBA BUTLER WATER,"-74.23442,40.70915,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070124372
E C D INC,"-74.223748,40.695475,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000319762
EMCO GRAPHICS,"-74.22701,40.6929,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014867867
EXIGO METAL WORKS CORP,"-74.238891,40.710011,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070307183
H&H SWISS SCREW MACHINE PRODUCTS CO,"-74.233079,40.708667,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000319771
LALLYPAK INC,"-74.229273,40.690324,0",NEW JERSEY,HILLSIDE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001544259
