Title,Coordinates,State,City,Iframe Link
CTUIR FIELD STATION,"-118.68662,45.66426,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070490962
GRAIN CRAFT PENDLETON,"-118.781426,45.67268,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001656672
HART SPRINGBOK PEST CONTROL SITE,"-118.847052,45.685451,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056254306
KEYSTONE RV,"-118.845998,45.669843,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070941764
KEYSTONE RV COMPANY,"-118.843338,45.669627,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000488810
KEYSTONE RV COMPANY,"-118.816627,45.673149,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012176698
LIPPERT COMPONENTS PLANT 27,"-118.825893,45.670845,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012701433
NORTHWEST PIPELINE MEACHAM COMPRESSOR STATION,"-118.416926,45.490464,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007389646
PENDLETON WASTEWATER TREATMENT PLANT,"-118.836944,45.66794,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110009817172
PENDLETON WOOLEN MILLS,"-118.771396,45.674886,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149693
"PENDLETON, OR 1356","-118.838966,45.671704,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000543207
RIVOLI THEATER,"-118.78641,45.67087,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054365398
ROCKY MOUNTAIN COLBY PIPE COMPANY,"-118.847668,45.668772,0",OREGON,PENDLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149684
19TH STREET PHILOMATH,"-123.356438,44.547245,0",OREGON,PHILOMATH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090592
GEORGIA PACIFIC PHILOMATH SAWMILL,"-123.357612,44.549277,0",OREGON,PHILOMATH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001654022
PHILOMATH DIVISION SAWMILL,"-123.384286,44.54005,0",OREGON,PHILOMATH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001654111
THOMPSON TIMBER COMPANY,"-123.365017,44.545379,0",OREGON,PHILOMATH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014162182
WILLAMETTE INDUSTRIES PHILOMATH,"-123.367855,44.539462,0",OREGON,PHILOMATH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039533804
BOISE CASCADE KINZUA LUMBER,"-118.829713,45.489487,0",OREGON,PILOT ROCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007738617
MOUNTAIN WEST PRODUCTS,"-118.830163,45.497189,0",OREGON,PILOT ROCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001656663
FORMER WESTERN STATES COOPERATIVE PLYWOOD MILL,"-124.462174,42.769825,0",OREGON,PORT ORFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090096
PORT OF PORT ORFORD,"-124.49888,42.74148,0",OREGON,PORT ORFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004815424
(LPC/LARGE PARTS CAMPUS),"-122.612303,45.461297,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487241
317713672 - GALVANIZERS CO,"-122.71246,45.53968,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070292248
317717947 - HAMPTON LUMBER MILLS INC,"-122.73169,45.55814,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070293005
317719377 - HAMPTON LUMBER MILLS INC,"-122.73169,45.55814,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070308875
317719900 - ULTIMATE RB INC,"-122.77816,45.61298,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070310904
3976 N INTERSTATE AVE,"-122.68088,45.5517,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039551053
7530 N WILLAMETTE BOULEVARD,"-122.746264,45.584107,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038705210
ACME SCENIC AND DISPLAY,"-122.58276,45.56266,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000901356
ADAPTIVE DEVELOPMENT,"-122.66793,45.551749,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056252996
ADM SWEETENERS,"-122.780108,45.622698,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487161
AGC HEAT TRANSFER,"-122.597109,45.456921,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149292
AIRGAS NORPAC,"-122.702522,45.591767,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008062201
AJINOMOTO FOODS NORTH AMERICA,"-122.750607,45.63217,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071434396
AJINOMOTO TOYO FROZEN NOODLES INC.,"-122.743516,45.628619,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000555514
ALBERTA DENTAL,"-122.67469,45.55902,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059656885
ALPENROSE DAIRY,"-122.740599,45.479242,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487679
ALS TRIBOLOGY,"-122.73186,45.55826,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022308867
ALSCO,"-122.680598,45.585096,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487571
AMAZON.COM SERVICES LLC - SOR3,"-122.671214,45.5881,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071381089
ANODIZING INCORPORATED SITE,"-122.659685,45.463293,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487116
APEX ANODIZING INC,"-122.590441,45.569106,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069430208
APEX INDUSTRIES,"-122.764744,45.42805,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000817091
ARKEMA SITE,"-122.7437,45.570441,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487269
ARNPRIOR AEROSPACE,"-122.482908,45.541275,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064694317
ASH FABRICATION,"-122.76998,45.61562,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004820221
ASH GROVE CEMENT COMPANY,"-122.78087,45.62347,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001653666
ASTRONICS PECO GROUP SITE,"-122.64837,45.48848,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487134
AUTO CHLOR SYSTEMS OF PORTLAND,"-122.58135,45.56915,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011562674
AUTO TRUCK TRANSPORT,"-122.71029,45.56807,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004781399
BARON BLAKESLEE SITE,"-122.57335,45.56569,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000701802
BASALITE CONCRETE PRODUCTS SITE,"-122.648079,45.576714,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014162164
BELTSERVICE FABRICON SITE,"-122.70402,45.54447,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149103
BENSON INDUSTRIES,"-122.730251,45.554608,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487376
BERTHAS TRIANGLE,"-122.710148,45.48077,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038747229
BIRD CONTROL GROUP,"-122.676647,45.500088,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071342845
BLACK UNITED FUND OF OREGON,"-122.63614,45.55905,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060281662
BLITZ-WEINHARD BREWERY SITE,"-122.682855,45.523298,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487287
BLOUNT OREGON CUTTING SYSTEMS DIVISION,"-122.611907,45.434908,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487688
BOB'S METALS INC.,"-122.68691,45.58765,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692250
BOBS METALS,"-122.685807,45.587172,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060811821
BOEING COMPANY (THE),"-122.466563,45.543847,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487633
BOEING COMPANY COMMERCIAL AIRCRAFT PAINTING,"-122.613543,45.579287,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487624
BRANCH GREEN,"-122.661465,45.553316,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215211
BRASSWORKS GALLERY,"-122.655927,45.514621,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487508
BRAZIL MOTORS,"-122.732333,45.553801,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063011725
BRIDGE HOUSING,"-122.66671,45.53826,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000850437
BROCKERT PROPERTY,"-122.68218,45.55863,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039550973
BUDS AUTO WRECKING,"-122.59026,45.45934,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014200024
BULK TRANSPORTATION,"-122.693486,45.607114,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524641
BULLSEYE GLASS COMPANY INC,"-122.644082,45.496413,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487107
CAMCO MANUFACTURING,"-122.714536,45.571673,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015779807
CAMPBELL DRY CLEANER,"-122.67504,45.54101,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056252987
CARLTON PRODUCTS,"-122.623081,45.401736,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042043204
CARSON AMERICAN EQUIPMENT,"-122.66485,45.58212,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070122563
CASCADE AGROCHEM,"-122.706168,45.612788,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059670100
CEMEX PORT OF PORTLAND READI MIX,"-122.713836,45.560447,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043965466
CEMEX PORTLAND AGGREGATES PLANT,"-122.558874,45.473328,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524650
CENTENNIAL MILLS SITE,"-122.680323,45.533194,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487278
CENTENNIAL SD CENTENNIAL LEARNING CENTER,"-122.48153,45.51366,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012176509
CENTRAL PREMIX CONCRETE PRODUCTS,"-122.68346,45.54111,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001657387
CENVEO GRAPHIC ARTS CENTER SITE,"-122.693867,45.538241,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487296
CERTAINTEED,"-122.742439,45.567632,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149112
CHANG PROPERTY,"-122.64841,45.56271,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215168
CHEVRON PRODUCTS CO WILLBRIDGE,"-122.7427,45.5635,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487250
CHRISTENSON OIL,"-122.728061,45.549475,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004814648
COCA COLA,"-122.638262,45.523986,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487811
COLUMBIA AMERICAN PLATING SITE,"-122.719592,45.543815,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000894587
COLUMBIA BOULEVARD STP,"-122.719,45.5975,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000576895
"COLUMBIA STEEL CASTING CO., INC.","-122.729967,45.599762,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487152
COLUMBIA VILLA,"-122.67544,45.51214,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038747256
COLUMBIA VILLA PROPERTY,"-122.713448,45.587218,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038747559
COMMERCIAL VEHICLE GROUP,"-122.757867,45.429425,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004813168
COMMUNITY ENERGY PROJECT,"-122.66076,45.55912,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038736847
CONTAINER MANAGEMENT SERVICES,"-122.557962,45.563579,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014088913
CONTECHEM INC,"-122.76521,45.60453,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011563478
CONTINENTAL HARDWARE,"-122.543526,45.561801,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487642
COUNCIL ON AGING PROPERTY,"-122.67544,45.51214,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039554407
CRESCENT ELECTRIC SUPPLY COMPANY,"-122.718033,45.546391,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487401
CROWD MANAGEMENT SERVICES,"-122.531113,45.564024,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487786
CUTTING EDGE CUSTOM CABINETS,"-122.67778,45.58269,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000894596
DAIMLER TRUCKS NORTH AMERICA,"-122.703874,45.562411,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064008069
DARIGOLD PORTLAND,"-122.658947,45.503272,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001656556
DARLING INGREDIENTS,"-122.708756,45.593939,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110007575846
"DAVE NICOLI, RETAIL BUILDING","-122.7702,45.43123,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067660212
DAVES KILLER BREAD,"-122.610488,45.433577,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004787482
DEGESCH AMERICA,"-122.51868,45.56179,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067104715
DELTA SORORITY PROPERTY,"-122.67492,45.5662,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215177
DEMER,"-122.68234,45.56266,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039531281
DEPAVE,"-122.66667,45.54591,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215195
DEWOLF PROPERTY,"-122.682061,45.554393,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039551008
DHARMA RAIN ZEN CENTER,"-122.57497,45.54453,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070354604
DREW PAINTS,"-122.69876,45.53385,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487303
DSL AT DIVERSIFIED MARINE ALERT AND SAKARISSA REMOVAL,"-122.685103,45.606944,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071355030
DURA INDUSTRIES,"-122.73037,45.5553,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000894603
EAST PORTLAND GAS WORKS GAS HOLDER TANK SITE,"-122.66177,45.522921,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056392602
EAST SIDE PLATING PLANT 4,"-122.66233,45.50939,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000744286
EAST SIDE PLATING PLANT 5,"-122.664387,45.513426,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487517
EAST SIDE PLATING PLANTS 1 2 3,"-122.635923,45.462129,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487125
EAST WEST COLLEGE,"-122.61779,45.51656,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215097
ECO SERVICES,"-122.71378,45.61565,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000894541
"ECOLUBE RECOVERY, LLC","-122.69291,45.60602,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071325264
EFI RECYCLING,"-122.712,45.561095,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149194
ELECTRO-CHEM METAL FINISHING,"-122.63954,45.48775,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000816804
ELLIS DRY CLEANERS SITE,"-122.666425,45.546907,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056333953
EMERSON,"-122.65748,45.5618,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038705185
EMERSON PROPERTY,"-122.67544,45.51214,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039554416
EMMAS GARDEN,"-122.598081,45.56194,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060281760
ESCO CORPORATION,"-122.702254,45.537986,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487394
ESCO GROUP LLC,"-122.69969,45.543319,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024423836
EVRAZ HEAT TREATING,"-122.746071,45.60387,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016643541
EVRAZ OREGON STEEL MILLS,"-122.78125,45.62849,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110027376284
EXTRA SPACE STORAGE,"-122.659382,45.505352,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000850393
EXXONMOBIL PORTLAND LUBE PLANT,"-122.779322,45.592183,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110050569917
FAUSTROLLEAN FIXTURE COMPANY,"-122.637527,45.581535,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001656379
FEDEX FREIGHT POR,"-122.65823,45.59015,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039076530
FISKARS BRANDS/GERBER LEGENDARY BLADES DIV,"-122.745758,45.417574,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487731
FLINT GROUP,"-122.763789,45.604147,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014225490
FLINT GROUP PACKAGING INKS NORTH AMERICA CORPORATION,"-122.6981,45.611201,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000894621
FORMATIONS INC,"-122.455995,45.517916,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149345
FORMER INSUPPLYLABS,"-122.584916,45.425456,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071318874
FORMER USPS P&AMP;DC FACILITY,"-122.678559,45.528611,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090285
FOUGHT AND COMPANY,"-122.751204,45.416784,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487722
FRANKLIN INTERNATIONAL INC,"-122.764798,45.605956,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487866
FRAZER PARK,"-122.61011,45.530463,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044215088
FRONT AVE,"-122.738687,45.564379,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031396825
FXI,"-122.499613,45.550968,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487795
GATEWAY NEIGHBORHOOD PARK,"-122.554304,45.533065,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043241033
GLACIER NORTHWEST INC  FRONT AVE  READY-MIX PLANT,"-122.732622,45.562062,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001657369
GLASS STRATEGIES,"-122.770243,45.623157,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004804052
GLASS TO GLASS,"-122.676414,45.583551,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001653737
GRANT WAREHOUSE,"-122.66159,45.547628,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110042080459
GRAPHIC PACKAGING INTERNATIONAL,"-122.70133,45.61234,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000901347
GRAPHIC SCIENCES,"-122.638112,45.580821,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001133568
GREAT WESTERN INK,"-122.696525,45.538118,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149130
GREEN LENTS MALDEN COURT COMMUNITY ORCHARD,"-122.57389,45.467877,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069497477
GRESHAM WWTP,"-122.459182,45.546612,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004821328
GRIFFITH RUBBER MILLS,"-122.70676,45.54115,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004778731
GRIFFITH RUBBER MILLS SITE,"-122.697552,45.540785,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002149121
GUNDERSON,"-122.718894,45.554599,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000487321
H AND M INVESTMENTS,"-122.682555,45.573877,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038721121
HANSON PIPE AND PRECAST SITE,"-122.656903,45.582004,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014192462
HAROLD OLIVER INTERMEDIATE SCHOOL,"-122.498996,45.515063,0",OREGON,PORTLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110014207036
