Title,Coordinates,State,City,Iframe Link
J.R. SIMPLOT CO,"-97.227359,48.819254,0",NORTH DAKOTA,JOLIETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000719081
"SIMPLOT AB RETAIL, INC.","-97.227359,48.819254,0",NORTH DAKOTA,JOLIETTE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070675703
"ALLIED AGRONOMY,  - JUD","-98.870989,46.553106,0",NORTH DAKOTA,JUD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000579222
ARROW CDP,"-102.826409,47.803096,0",NORTH DAKOTA,KEENE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060280299
FARMERS UNION OIL - KENMARE,"-102.062439,48.667994,0",NORTH DAKOTA,KENMARE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067115623
OPTIMUM AG SOLUTIONS,"-102.006418,48.622315,0",NORTH DAKOTA,KENMARE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071098032
DAKOTA CROP SERVICES,"-98.57363,47.2982,0",NORTH DAKOTA,KENSAL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062036899
BEAR CREEK GAS PLANT,"-102.784592,47.440224,0",NORTH DAKOTA,KILLDEER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071396233
LITTLE KNIFE GAS PLANT,"-103.0975,47.2975,0",NORTH DAKOTA,KILLDEER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000878998
"CHS, INC.-CHS INC. - KINDRED","-97.01078,46.63966,0",NORTH DAKOTA,KINDRED,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038134275
"INNOVATIVE CROP SOLUTIONS, LLC","-96.90483,46.66645,0",NORTH DAKOTA,KINDRED,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038285469
DAKOTA AGRONOMY PARTNERS LLC - KRAMER,"-100.604599,48.690544,0",NORTH DAKOTA,KRAMER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067064312
ALLIED AGRONOMY LLC,"-98.951603,46.30473,0",NORTH DAKOTA,KULM,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038262224
LARSON GRAIN CO,"-98.29306,46.357109,0",NORTH DAKOTA,LA MOURE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010671497
CHS INC - LAKE REGION GRAIN COOPERATIVE,"-98.351779,48.039758,0",NORTH DAKOTA,LAKOTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000546507
FORMER HODNEY HOTEL,"-98.344192,48.035627,0",NORTH DAKOTA,LAKOTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059659089
RT AGRI-SEED,"-98.342206,48.039994,0",NORTH DAKOTA,LAKOTA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038270796
CHS INC. LAMOURE,"-98.304183,46.35534,0",NORTH DAKOTA,LAMOURE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067072884
FARMERS UNION OIL & GRAIN,"-98.29597,46.357897,0",NORTH DAKOTA,LAMOURE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000568396
CAVALIER COUNTY COURTHOUSE,"-98.36824,48.76142,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004414
CAVALIER COUNTY MEMORIAL HOSPITAL ADMIN. WING,"-98.36669,48.76205,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045401757
"CHS, INC.-CHS INC. - LANGDON","-98.361586,48.746716,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064688324
FARMERS UNION OIL,"-98.36821,48.75774,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000719009
J.R. SIMPLOT CO,"-98.36637,48.75683,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038244897
LANGDON CITY OF,"-98.394392,48.758861,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000866536
"SIMPLOT AB RETAIL, INC.","-98.36637,48.75683,0",NORTH DAKOTA,LANGDON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070689261
CURTIS UNDLIN CO,"-101.342562,48.681962,0",NORTH DAKOTA,LANSFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038230492
FORMER LANSFORD SCHOOL BUILDING,"-101.374016,48.624418,0",NORTH DAKOTA,LANSFORD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043638187
AGP GRAIN,"-97.62132,47.90309,0",NORTH DAKOTA,LARIMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038248198
CHS INC.- LARIMORE,"-97.635752,47.904639,0",NORTH DAKOTA,LARIMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000576136
"COLUMBIA GRAIN INTERNATIONAL, INC.","-97.62132,47.90309,0",NORTH DAKOTA,LARIMORE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038282621
BTR FARMERS CO-OP ELEVATOR,"-99.330303,48.282185,0",NORTH DAKOTA,LEEDS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000724271
BTR FARMERS COOP,"-99.329702,48.280893,0",NORTH DAKOTA,LEEDS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110023010365
CENDAK COOPERATIVE-CENDAK COOPERATIVE - LEEDS,"-99.43722,48.28889,0",NORTH DAKOTA,LEEDS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056219667
425 RAILROAD AVE STORAGE BUILDING,"-97.24675,46.65143,0",NORTH DAKOTA,LEONARD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044214891
OLD NORTHWEST BELL BUILDING,"-97.24636,46.65069,0",NORTH DAKOTA,LEONARD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110045401766
CHS INC. LIDGERWOOD,"-97.151979,46.073668,0",NORTH DAKOTA,LIDGERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067072893
FORMER LIDGERWOOD CIVIC CENTER,"-97.152021,46.07538,0",NORTH DAKOTA,LIDGERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070258819
JOE EHLERS SEED LLC,"-97.156959,46.075898,0",NORTH DAKOTA,LIDGERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070005274
LIDGERWOOD / CENEX COOP / UST,"-97.151979,46.073668,0",NORTH DAKOTA,LIDGERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110035987581
LIDGERWOOD PUBLIC SCHOOL,"-97.147548,46.075133,0",NORTH DAKOTA,LIDGERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056195638
"DAKOTA AGRONOMY PARTNERS, LLC - LIGNITE","-102.56335,48.87914,0",NORTH DAKOTA,LIGNITE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070268913
"DAKOTA AGRONOMY PARTNERS, LLC -LIGNITE NH3 PLANT","-102.56335,48.87914,0",NORTH DAKOTA,LIGNITE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000752212
LIGNITE GAS PLANT,"-102.54589,48.872835,0",NORTH DAKOTA,LIGNITE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000540255
LARSON GRAIN CO,"-100.23285,46.266517,0",NORTH DAKOTA,LINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070531299
"MAVERICK AG, LINTON","-100.231131,46.232651,0",NORTH DAKOTA,LINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070542176
OLD STONE APARTMENT BUILDING,"-100.23254,46.26691,0",NORTH DAKOTA,LINTON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038749682
"CHS, INC. LISBON","-97.682893,46.43455,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067072900
HAMMELTON BUILDING,"-97.681492,46.442283,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110066849343
"INTEGRITY AGRONOMY, LLC DBA HEFTY SEED-LIBSON","-97.69133,46.43296,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067074007
MAIN ST FARM AND HOME,"-97.681448,46.439341,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110035995929
"WILBUR-ELLIS AIR, LLC","-97.720693,46.442745,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038294832
WILBUR-ELLIS COMPANY LLC,"-97.720693,46.442745,0",NORTH DAKOTA,LISBON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070550169
CHS INC. LITCHVILLE,"-98.195487,46.650997,0",NORTH DAKOTA,LITCHVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067072919
CITY BAR,"-98.193926,46.652795,0",NORTH DAKOTA,LITCHVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755219
GI ENTERPRISE BUILDING,"-98.19393,46.65424,0",NORTH DAKOTA,LITCHVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755193
SUPER VALU,"-98.19393,46.65422,0",NORTH DAKOTA,LITCHVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038755228
CENTRAL PLAINS AG SERVICES - LUVERNE,"-97.93522,47.24998,0",NORTH DAKOTA,LUVERNE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070049066
CENDAK COOP MADDOCK,"-99.53474,47.963103,0",NORTH DAKOTA,MADDOCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071544224
FARMERS UNION OIL CO,"-99.531639,47.96163,0",NORTH DAKOTA,MADDOCK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038260814
DAKOTA COUNTRY CHEESE CO. INC.,"-100.85366,46.82269,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010675956
MANDAN / MDU HESKETT STATION / GROUNDWATER,"-100.88403,46.86488,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022356591
MANDAN CENTRAL BUSINESS DISTRICE,"-100.893025,46.827112,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038741608
MANDAN CITY OF,"-100.823405,46.790194,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022356403
MANDAN PUBLIC SCHOOLS,"-100.90204,46.83361,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110068131408
MANDAN REFINERY,"-100.88083,46.85055,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110025329918
"MIDWEST AG SUPPLEMENTS, LLC - MANDAN","-100.95715,46.828948,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071515655
STRATA CONCRETE-MANDAN,"-100.83856,46.81508,0",NORTH DAKOTA,MANDAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059388648
105 RIDGE ROAD,"-102.669402,47.736601,0",NORTH DAKOTA,MANDAREE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194863
132 1ST AVENUE NORTHWEST,"-102.67299,47.73265,0",NORTH DAKOTA,MANDAREE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194862
509 9TH STREET WEST,"-102.667619,47.746091,0",NORTH DAKOTA,MANDAREE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194864
511 9TH STREET WEST,"-102.668023,47.746074,0",NORTH DAKOTA,MANDAREE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194865
564 3RD AVENUE DRIVE,"-102.67632,47.7293,0",NORTH DAKOTA,MANDAREE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071194866
MANDAREE ACOE HOUSE 1 ORANGE,"-102.66999,47.73246,0",NORTH DAKOTA,MANDAREE - CORBIN HEIGHTS,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070261970
CHS INC. - MANTADOR,"-96.97949,46.163463,0",NORTH DAKOTA,MANTADOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000537740
CHS INC. - MANTADOR,"-96.979497,46.16346,0",NORTH DAKOTA,MANTADOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056895677
GUTZMER SCRAP,"-96.975421,46.162802,0",NORTH DAKOTA,MANTADOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690845
"LTK, LLC","-96.974281,46.162012,0",NORTH DAKOTA,MANTADOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691675
MANTADOR PUBLIC SCHOOL,"-96.981416,46.16735,0",NORTH DAKOTA,MANTADOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038749691
CROP PRODUCTION SERVICES 6525,"-97.009528,46.87872,0",NORTH DAKOTA,MAPLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038231785
VAN DIEST SUPPLY,"-97.041715,46.880428,0",NORTH DAKOTA,MAPLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071649665
WESTWAY FEED PRODUCTS LLC,"-97.03304,46.89132,0",NORTH DAKOTA,MAPLETON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110059496843
FORMER FIRST NATIONAL BANK BUILDING,"-98.333278,46.607118,0",NORTH DAKOTA,MARION,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054147687
"PLAINS GRAIN & AGRONOMY, LLC","-98.330166,46.608636,0",NORTH DAKOTA,MARION,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061835876
"SCHERESKY AG SERVICE, INC.","-101.29207,47.87727,0",NORTH DAKOTA,MAX,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071313347
REYNOLDS UNITED COOP-BUXTON,"-97.322689,47.483909,0",NORTH DAKOTA,MAYVILLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067077923
CO-OP ELEVATOR OF MCCLUSKY INC.,"-100.438347,47.48593,0",NORTH DAKOTA,MCCLUSKY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022873318
COAL BURNING FACILITY,"-100.301712,47.467731,0",NORTH DAKOTA,MCCLUSKY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039541804
DAKOTA SURVIVAL INSTITUTE AND MUSEUM,"-100.301712,47.467731,0",NORTH DAKOTA,MCCLUSKY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039544632
POLAR WARE CO.,"-100.673005,47.54687,0",NORTH DAKOTA,MCCLUSKY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012704635
POW WOW GROUNDS,"-100.301712,47.467731,0",NORTH DAKOTA,MCCLUSKY,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039541813
NORSE GAS PLANT,"-102.921494,48.692697,0",NORTH DAKOTA,MCGREGOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070158539
NORTHERN BORDER PIPELINE CO.,"-99.795833,46.066111,0",NORTH DAKOTA,MCINTOSH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063922126
MEDINA SCHOOL DISTRICT #3,"-99.29708,46.89224,0",NORTH DAKOTA,MEDINA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012359795
FORTERRA CONCRETE PRODUCTS - MENOKEN,"-100.54147,46.81578,0",NORTH DAKOTA,MENOKEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069318580
NORTH DAKOTA CONCRETE PRODUCTS CO,"-100.519394,46.895384,0",NORTH DAKOTA,MENOKEN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002463575
MERCER SCHOOL BUILDING,"-100.711989,47.493128,0",NORTH DAKOTA,MERCER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038741760
FORMER MICHIGAN SCHOOL- FARGO ASSEMBLY BUILDING,"-98.12433,48.0257,0",NORTH DAKOTA,MICHIGAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070225943
AMERICAN IRON,"-97.56243,46.254326,0",NORTH DAKOTA,MILNOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691860
FORMER SHOES AND STUFF BUILDING,"-97.456051,46.259232,0",NORTH DAKOTA,MILNOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038762853
MILNOR VARIETY STORE,"-97.455998,46.259195,0",NORTH DAKOTA,MILNOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070069151
SIDE STREET SALOON BUILDING,"-97.456051,46.259232,0",NORTH DAKOTA,MILNOR,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039138420
OLD MINNEWAUKAN BAR,"-99.251073,48.07152,0",NORTH DAKOTA,MINNEWAUKAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090135
OLD MINNEWAUKAN CAFE,"-99.251169,48.07151,0",NORTH DAKOTA,MINNEWAUKAN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090016
105 1ST AVENUE SE,"-101.29144,48.2354,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525650
107 1ST AVENUE SOUTHEAST,"-101.291409,48.235401,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525729
109 1ST AVENUE SE,"-101.29061,48.23541,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525651
110 CENTRAL AVENUE E,"-101.29046,48.23641,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525652
115 1ST AVENUE SE,"-101.29032,48.23541,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525653
13 1ST STREET SE,"-101.29151,48.23582,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525649
17 1ST STREET SOUTHEAST,"-101.291525,48.236262,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525728
CARNEGIE CENTER,"-101.29115,48.23443,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070225903
DAKOTA AGRONOMY PARTNERS LLC - MINOT,"-101.25807,48.21994,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038226817
"DAKOTA AGRONOMY PARTNERS, LLC - MINOT(27TH STREET)","-101.25279,48.21931,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070378766
FIBERGLASS SPECIALTIES,"-101.183155,48.229,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006072524
FORMER FARMERS SURPLUS,"-101.252805,48.231413,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070004480
FORMER PORTER BROTHERS SALVAGE YARD,"-101.28788,48.24102,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067033374
HELM'S AND MORK'S STORAGE/GCM DAKOTA PROPERTIES,"-101.287154,48.23942,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067033463
MINOT,"-101.285811,48.313337,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071902793
MINOT CITY LANDFILL,"-101.2407,48.21235,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070691489
MINOT CITY OF,"-101.30064,48.23433,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022358072
NORTH DAKOTA CONCRETE PRODUCTS CO,"-101.31498,48.24188,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002463566
NUTRIEN AG SOLUTIONS 2310,"-101.227109,48.283502,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070523589
OAK PARK CENTER,"-101.31477,48.24006,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070149009
STRATA CONCRETE - MINOT,"-101.2528,48.22032,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004069588
VACANT LOT 1- 1524 BURDICK EXPRESSWAY EAST,"-101.27053,48.2324,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034267
VACANT LOT 10- 1722 BURDICK EXPRESSWAY EAST,"-101.26733,48.23168,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034221
VACANT LOT 11- 1726 BURDICK EXPRESSWAY EAST,"-101.26717,48.23164,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034273
VACANT LOT 2- 1530 BURDICK EXPRESSWAY EAST,"-101.270262,48.231783,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034217
VACANT LOT 3- 1534 BURDICK EXPRESSWAY EAST,"-101.269938,48.232027,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034268
VACANT LOT 4- 1602 BURDICK EXPRESSWAY EAST,"-101.26962,48.2322,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034269
VACANT LOT 5- 1604 BURDICK EXPRESSWAY EAST,"-101.26924,48.23211,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034219
VACANT LOT 6- 1614 BURDICK EXPRESSWAY EAST,"-101.26899,48.23206,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034270
VACANT LOT 7- 1618 BURDICK EXPRESSWAY EAST,"-101.26867,48.23199,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034271
VACANT LOT 8- 1718 BURDICK EXPRESSWAY EAST,"-101.267398,48.231704,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034220
VACANT LOT 9- 1720 BURDICK EXPRESSWAY EAST,"-101.26756,48.23173,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070034272
WELLS FARGO BANK,"-101.29344,48.2344,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064097686
"WEST CENTRAL DISTRIBUTION, LLC","-101.25279,48.21931,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038296126
WILBUR ELLIS COMPANY,"-101.252803,48.233284,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022475169
"WINFIELD SOLUTIONS, LLC","-101.2094,48.231915,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038238779
  NE CORNER OF 1ST AVENUE SE AND 2ND STREET SE,"-101.289967,48.235443,0",NORTH DAKOTA,MINOT,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070525648
US DOD USAF MINOT AFB,"-101.355881,48.432737,0",NORTH DAKOTA,MINOT AFB,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022523492
GUDAJTES FAMILY FARM,"-97.305346,48.296534,0",NORTH DAKOTA,MINTO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071044444
J.R. SIMPLOT CO,"-97.3682,48.28972,0",NORTH DAKOTA,MINTO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038244913
MINTO FLYING SERVICE,"-97.392683,48.295643,0",NORTH DAKOTA,MINTO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038223838
"SIMPLOT AB RETAIL, INC.","-97.3682,48.28972,0",NORTH DAKOTA,MINTO,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070689260
BOWERS AERIAL LLC,"-101.535024,48.76407,0",NORTH DAKOTA,MOHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070932645
"BOWERS AG, INC.","-101.513217,48.763356,0",NORTH DAKOTA,MOHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067117097
"CHAMPION TECHNOLOGIES, INC.","-101.500872,48.764109,0",NORTH DAKOTA,MOHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067080134
DAKOTA AGRONOMY PARTNERS LLC - MOHALL,"-101.516121,48.764601,0",NORTH DAKOTA,MOHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067064330
FARMERS UNION OIL CO,"-101.500879,48.763835,0",NORTH DAKOTA,MOHALL,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038276022
